E[1] [eV],Re(eps)_f_FzB_4,Re(eps)_f_FzB_5,Re(eps)_f_FzB_6,Re(eps)_f_FzB_7,Re(eps)_f_FzB_8,Re(eps)_f_FzB_9
6.490000,1.24227900,1.00686900,1.00536800,1.00440500,1.00269700,1.00081200
6.492000,1.24230900,1.00686900,1.00536800,1.00440500,1.00269800,1.00081200
6.493999,1.24234000,1.00686900,1.00536900,1.00440500,1.00269800,1.00081200
6.496000,1.24237000,1.00686900,1.00536900,1.00440500,1.00269800,1.00081200
6.498000,1.24240100,1.00686900,1.00536900,1.00440500,1.00269800,1.00081200
6.500000,1.24243100,1.00687000,1.00536900,1.00440500,1.00269800,1.00081200
6.501999,1.24246100,1.00687000,1.00536900,1.00440500,1.00269800,1.00081200
6.503999,1.24249200,1.00687000,1.00536900,1.00440500,1.00269800,1.00081200
6.506000,1.24252200,1.00687000,1.00537000,1.00440600,1.00269800,1.00081200
6.507999,1.24255300,1.00687100,1.00537000,1.00440600,1.00269800,1.00081200
6.510000,1.24258300,1.00687100,1.00537000,1.00440600,1.00269800,1.00081300
6.512000,1.24261400,1.00687100,1.00537000,1.00440600,1.00269800,1.00081300
6.513999,1.24264400,1.00687100,1.00537000,1.00440600,1.00269800,1.00081300
6.516000,1.24267500,1.00687100,1.00537000,1.00440600,1.00269800,1.00081300
6.518000,1.24270500,1.00687200,1.00537000,1.00440600,1.00269900,1.00081300
6.520000,1.24273600,1.00687200,1.00537100,1.00440600,1.00269900,1.00081300
6.521999,1.24276600,1.00687200,1.00537100,1.00440700,1.00269900,1.00081300
6.524000,1.24279700,1.00687200,1.00537100,1.00440700,1.00269900,1.00081300
6.526000,1.24282700,1.00687200,1.00537100,1.00440700,1.00269900,1.00081300
6.527999,1.24285800,1.00687300,1.00537100,1.00440700,1.00269900,1.00081300
6.530000,1.24288800,1.00687300,1.00537100,1.00440700,1.00269900,1.00081300
6.532000,1.24291900,1.00687300,1.00537200,1.00440700,1.00269900,1.00081300
6.534000,1.24294900,1.00687300,1.00537200,1.00440700,1.00269900,1.00081300
6.535999,1.24298000,1.00687300,1.00537200,1.00440800,1.00269900,1.00081300
6.537999,1.24301100,1.00687400,1.00537200,1.00440800,1.00269900,1.00081300
6.539999,1.24304100,1.00687400,1.00537200,1.00440800,1.00269900,1.00081300
6.541999,1.24307200,1.00687400,1.00537200,1.00440800,1.00269900,1.00081300
6.544000,1.24310200,1.00687400,1.00537300,1.00440800,1.00269900,1.00081300
6.546000,1.24313300,1.00687500,1.00537300,1.00440800,1.00270000,1.00081300
6.547999,1.24316400,1.00687500,1.00537300,1.00440800,1.00270000,1.00081300
6.550000,1.24319400,1.00687500,1.00537300,1.00440800,1.00270000,1.00081300
6.552000,1.24322500,1.00687500,1.00537300,1.00440800,1.00270000,1.00081300
6.553999,1.24325600,1.00687500,1.00537300,1.00440900,1.00270000,1.00081300
6.555999,1.24328600,1.00687600,1.00537300,1.00440900,1.00270000,1.00081300
6.558000,1.24331700,1.00687600,1.00537400,1.00440900,1.00270000,1.00081300
6.559999,1.24334800,1.00687600,1.00537400,1.00440900,1.00270000,1.00081300
6.561999,1.24337800,1.00687600,1.00537400,1.00440900,1.00270000,1.00081300
6.564000,1.24340900,1.00687600,1.00537400,1.00440900,1.00270000,1.00081300
6.566000,1.24344000,1.00687700,1.00537400,1.00440900,1.00270000,1.00081300
6.568000,1.24347000,1.00687700,1.00537400,1.00441000,1.00270000,1.00081300
6.570000,1.24350100,1.00687700,1.00537500,1.00441000,1.00270000,1.00081300
6.572000,1.24353200,1.00687700,1.00537500,1.00441000,1.00270100,1.00081300
6.573999,1.24356300,1.00687700,1.00537500,1.00441000,1.00270100,1.00081300
6.575999,1.24359300,1.00687800,1.00537500,1.00441000,1.00270100,1.00081300
6.578000,1.24362400,1.00687800,1.00537500,1.00441000,1.00270100,1.00081300
6.579999,1.24365500,1.00687800,1.00537500,1.00441000,1.00270100,1.00081300
6.581999,1.24368600,1.00687800,1.00537600,1.00441000,1.00270100,1.00081300
6.584000,1.24371600,1.00687800,1.00537600,1.00441100,1.00270100,1.00081300
6.585999,1.24374700,1.00687900,1.00537600,1.00441100,1.00270100,1.00081300
6.588000,1.24377800,1.00687900,1.00537600,1.00441100,1.00270100,1.00081300
6.590000,1.24380900,1.00687900,1.00537600,1.00441100,1.00270100,1.00081300
6.592000,1.24384000,1.00687900,1.00537600,1.00441100,1.00270100,1.00081300
6.593999,1.24387000,1.00688000,1.00537600,1.00441100,1.00270100,1.00081300
6.595999,1.24390100,1.00688000,1.00537700,1.00441100,1.00270100,1.00081300
6.598000,1.24393200,1.00688000,1.00537700,1.00441100,1.00270200,1.00081300
6.599999,1.24396300,1.00688000,1.00537700,1.00441200,1.00270200,1.00081300
6.602000,1.24399400,1.00688000,1.00537700,1.00441200,1.00270200,1.00081300
6.604000,1.24402500,1.00688100,1.00537700,1.00441200,1.00270200,1.00081300
6.605999,1.24405500,1.00688100,1.00537700,1.00441200,1.00270200,1.00081300
6.608000,1.24408600,1.00688100,1.00537800,1.00441200,1.00270200,1.00081300
6.610000,1.24411700,1.00688100,1.00537800,1.00441200,1.00270200,1.00081300
6.612000,1.24414800,1.00688100,1.00537800,1.00441200,1.00270200,1.00081400
6.613999,1.24417900,1.00688200,1.00537800,1.00441200,1.00270200,1.00081400
6.615999,1.24421000,1.00688200,1.00537800,1.00441300,1.00270200,1.00081400
6.618000,1.24424100,1.00688200,1.00537800,1.00441300,1.00270200,1.00081400
6.619999,1.24427200,1.00688200,1.00537800,1.00441300,1.00270200,1.00081400
6.622000,1.24430300,1.00688300,1.00537900,1.00441300,1.00270200,1.00081400
6.624000,1.24433400,1.00688300,1.00537900,1.00441300,1.00270200,1.00081400
6.625999,1.24436500,1.00688300,1.00537900,1.00441300,1.00270300,1.00081400
6.628000,1.24439500,1.00688300,1.00537900,1.00441300,1.00270300,1.00081400
6.630000,1.24442600,1.00688300,1.00537900,1.00441300,1.00270300,1.00081400
6.631999,1.24445700,1.00688400,1.00537900,1.00441400,1.00270300,1.00081400
6.633999,1.24448800,1.00688400,1.00538000,1.00441400,1.00270300,1.00081400
6.636000,1.24451900,1.00688400,1.00538000,1.00441400,1.00270300,1.00081400
6.638000,1.24455000,1.00688400,1.00538000,1.00441400,1.00270300,1.00081400
6.639999,1.24458100,1.00688400,1.00538000,1.00441400,1.00270300,1.00081400
6.642000,1.24461200,1.00688500,1.00538000,1.00441400,1.00270300,1.00081400
6.644000,1.24464300,1.00688500,1.00538000,1.00441400,1.00270300,1.00081400
6.646000,1.24467400,1.00688500,1.00538100,1.00441400,1.00270300,1.00081400
6.648000,1.24470500,1.00688500,1.00538100,1.00441500,1.00270300,1.00081400
6.649999,1.24473700,1.00688500,1.00538100,1.00441500,1.00270300,1.00081400
6.651999,1.24476800,1.00688600,1.00538100,1.00441500,1.00270400,1.00081400
6.653999,1.24479900,1.00688600,1.00538100,1.00441500,1.00270400,1.00081400
6.656000,1.24483000,1.00688600,1.00538100,1.00441500,1.00270400,1.00081400
6.658000,1.24486100,1.00688600,1.00538200,1.00441500,1.00270400,1.00081400
6.659999,1.24489200,1.00688600,1.00538200,1.00441500,1.00270400,1.00081400
6.662000,1.24492300,1.00688700,1.00538200,1.00441500,1.00270400,1.00081400
6.664000,1.24495400,1.00688700,1.00538200,1.00441600,1.00270400,1.00081400
6.665999,1.24498500,1.00688700,1.00538200,1.00441600,1.00270400,1.00081400
6.667999,1.24501600,1.00688700,1.00538200,1.00441600,1.00270400,1.00081400
6.669999,1.24504800,1.00688800,1.00538300,1.00441600,1.00270400,1.00081400
6.671999,1.24507900,1.00688800,1.00538300,1.00441600,1.00270400,1.00081400
6.673999,1.24511000,1.00688800,1.00538300,1.00441600,1.00270400,1.00081400
6.676000,1.24514100,1.00688800,1.00538300,1.00441600,1.00270400,1.00081400
6.677999,1.24517200,1.00688800,1.00538300,1.00441600,1.00270500,1.00081400
6.680000,1.24520300,1.00688900,1.00538300,1.00441700,1.00270500,1.00081400
6.682000,1.24523400,1.00688900,1.00538300,1.00441700,1.00270500,1.00081400
6.684000,1.24526600,1.00688900,1.00538400,1.00441700,1.00270500,1.00081400
6.685999,1.24529700,1.00688900,1.00538400,1.00441700,1.00270500,1.00081400
6.687999,1.24532800,1.00688900,1.00538400,1.00441700,1.00270500,1.00081400
6.690000,1.24535900,1.00689000,1.00538400,1.00441700,1.00270500,1.00081400
6.691999,1.24539100,1.00689000,1.00538400,1.00441700,1.00270500,1.00081400
6.693999,1.24542200,1.00689000,1.00538400,1.00441800,1.00270500,1.00081400
6.696000,1.24545300,1.00689000,1.00538500,1.00441800,1.00270500,1.00081400
6.697999,1.24548400,1.00689100,1.00538500,1.00441800,1.00270500,1.00081400
6.700000,1.24551600,1.00689100,1.00538500,1.00441800,1.00270500,1.00081400
6.702000,1.24554700,1.00689100,1.00538500,1.00441800,1.00270500,1.00081500
6.704000,1.24557800,1.00689100,1.00538500,1.00441800,1.00270500,1.00081500
6.705999,1.24560900,1.00689100,1.00538500,1.00441800,1.00270600,1.00081500
6.707999,1.24564100,1.00689200,1.00538600,1.00441800,1.00270600,1.00081500
6.710000,1.24567200,1.00689200,1.00538600,1.00441800,1.00270600,1.00081500
6.711999,1.24570300,1.00689200,1.00538600,1.00441900,1.00270600,1.00081500
6.714000,1.24573500,1.00689200,1.00538600,1.00441900,1.00270600,1.00081500
6.716000,1.24576600,1.00689200,1.00538600,1.00441900,1.00270600,1.00081500
6.717999,1.24579700,1.00689300,1.00538600,1.00441900,1.00270600,1.00081500
6.720000,1.24582900,1.00689300,1.00538600,1.00441900,1.00270600,1.00081500
6.722000,1.24586000,1.00689300,1.00538700,1.00441900,1.00270600,1.00081500
6.724000,1.24589100,1.00689300,1.00538700,1.00441900,1.00270600,1.00081500
6.725999,1.24592300,1.00689400,1.00538700,1.00442000,1.00270600,1.00081500
6.727999,1.24595400,1.00689400,1.00538700,1.00442000,1.00270600,1.00081500
6.730000,1.24598600,1.00689400,1.00538700,1.00442000,1.00270600,1.00081500
6.731999,1.24601700,1.00689400,1.00538700,1.00442000,1.00270700,1.00081500
6.734000,1.24604800,1.00689400,1.00538800,1.00442000,1.00270700,1.00081500
6.736000,1.24608000,1.00689500,1.00538800,1.00442000,1.00270700,1.00081500
6.737999,1.24611100,1.00689500,1.00538800,1.00442000,1.00270700,1.00081500
6.740000,1.24614300,1.00689500,1.00538800,1.00442000,1.00270700,1.00081500
6.742000,1.24617400,1.00689500,1.00538800,1.00442100,1.00270700,1.00081500
6.743999,1.24620600,1.00689500,1.00538800,1.00442100,1.00270700,1.00081500
6.745999,1.24623700,1.00689600,1.00538800,1.00442100,1.00270700,1.00081500
6.748000,1.24626900,1.00689600,1.00538900,1.00442100,1.00270700,1.00081500
6.750000,1.24630000,1.00689600,1.00538900,1.00442100,1.00270700,1.00081500
6.751999,1.24633100,1.00689600,1.00538900,1.00442100,1.00270700,1.00081500
6.754000,1.24636300,1.00689600,1.00538900,1.00442100,1.00270700,1.00081500
6.756000,1.24639500,1.00689700,1.00538900,1.00442100,1.00270700,1.00081500
6.758000,1.24642600,1.00689700,1.00538900,1.00442200,1.00270700,1.00081500
6.760000,1.24645800,1.00689700,1.00539000,1.00442200,1.00270800,1.00081500
6.761999,1.24648900,1.00689700,1.00539000,1.00442200,1.00270800,1.00081500
6.763999,1.24652100,1.00689700,1.00539000,1.00442200,1.00270800,1.00081500
6.765999,1.24655200,1.00689800,1.00539000,1.00442200,1.00270800,1.00081500
6.768000,1.24658400,1.00689800,1.00539000,1.00442200,1.00270800,1.00081500
6.770000,1.24661500,1.00689800,1.00539000,1.00442200,1.00270800,1.00081500
6.771999,1.24664700,1.00689800,1.00539100,1.00442200,1.00270800,1.00081500
6.774000,1.24667800,1.00689900,1.00539100,1.00442300,1.00270800,1.00081500
6.776000,1.24671000,1.00689900,1.00539100,1.00442300,1.00270800,1.00081500
6.778000,1.24674200,1.00689900,1.00539100,1.00442300,1.00270800,1.00081500
6.779999,1.24677300,1.00689900,1.00539100,1.00442300,1.00270800,1.00081500
6.781999,1.24680500,1.00689900,1.00539100,1.00442300,1.00270800,1.00081500
6.783999,1.24683600,1.00690000,1.00539100,1.00442300,1.00270800,1.00081500
6.785999,1.24686800,1.00690000,1.00539200,1.00442300,1.00270900,1.00081500
6.788000,1.24690000,1.00690000,1.00539200,1.00442300,1.00270900,1.00081500
6.789999,1.24693100,1.00690000,1.00539200,1.00442400,1.00270900,1.00081500
6.792000,1.24696300,1.00690000,1.00539200,1.00442400,1.00270900,1.00081600
6.794000,1.24699500,1.00690100,1.00539200,1.00442400,1.00270900,1.00081600
6.796000,1.24702600,1.00690100,1.00539200,1.00442400,1.00270900,1.00081600
6.797999,1.24705800,1.00690100,1.00539300,1.00442400,1.00270900,1.00081600
6.799999,1.24709000,1.00690100,1.00539300,1.00442400,1.00270900,1.00081600
6.802000,1.24712100,1.00690200,1.00539300,1.00442400,1.00270900,1.00081600
6.804000,1.24715300,1.00690200,1.00539300,1.00442400,1.00270900,1.00081600
6.806000,1.24718500,1.00690200,1.00539300,1.00442500,1.00270900,1.00081600
6.808000,1.24721700,1.00690200,1.00539300,1.00442500,1.00270900,1.00081600
6.809999,1.24724800,1.00690200,1.00539400,1.00442500,1.00270900,1.00081600
6.811999,1.24728000,1.00690300,1.00539400,1.00442500,1.00271000,1.00081600
6.814000,1.24731200,1.00690300,1.00539400,1.00442500,1.00271000,1.00081600
6.816000,1.24734400,1.00690300,1.00539400,1.00442500,1.00271000,1.00081600
6.817999,1.24737500,1.00690300,1.00539400,1.00442500,1.00271000,1.00081600
6.819999,1.24740700,1.00690300,1.00539400,1.00442600,1.00271000,1.00081600
6.821999,1.24743900,1.00690400,1.00539400,1.00442600,1.00271000,1.00081600
6.824000,1.24747100,1.00690400,1.00539500,1.00442600,1.00271000,1.00081600
6.826000,1.24750300,1.00690400,1.00539500,1.00442600,1.00271000,1.00081600
6.828000,1.24753400,1.00690400,1.00539500,1.00442600,1.00271000,1.00081600
6.829999,1.24756600,1.00690400,1.00539500,1.00442600,1.00271000,1.00081600
6.831999,1.24759800,1.00690500,1.00539500,1.00442600,1.00271000,1.00081600
6.834000,1.24763000,1.00690500,1.00539500,1.00442600,1.00271000,1.00081600
6.835999,1.24766200,1.00690500,1.00539600,1.00442600,1.00271000,1.00081600
6.837999,1.24769400,1.00690500,1.00539600,1.00442700,1.00271000,1.00081600
6.839999,1.24772500,1.00690600,1.00539600,1.00442700,1.00271100,1.00081600
6.841999,1.24775700,1.00690600,1.00539600,1.00442700,1.00271100,1.00081600
6.844000,1.24778900,1.00690600,1.00539600,1.00442700,1.00271100,1.00081600
6.846000,1.24782100,1.00690600,1.00539600,1.00442700,1.00271100,1.00081600
6.848000,1.24785300,1.00690600,1.00539700,1.00442700,1.00271100,1.00081600
6.849999,1.24788500,1.00690700,1.00539700,1.00442700,1.00271100,1.00081600
6.851999,1.24791700,1.00690700,1.00539700,1.00442800,1.00271100,1.00081600
6.854000,1.24794900,1.00690700,1.00539700,1.00442800,1.00271100,1.00081600
6.855999,1.24798100,1.00690700,1.00539700,1.00442800,1.00271100,1.00081600
6.857999,1.24801300,1.00690700,1.00539700,1.00442800,1.00271100,1.00081600
6.859999,1.24804500,1.00690800,1.00539800,1.00442800,1.00271100,1.00081600
6.861999,1.24807700,1.00690800,1.00539800,1.00442800,1.00271100,1.00081600
6.864000,1.24810900,1.00690800,1.00539800,1.00442800,1.00271100,1.00081600
6.866000,1.24814100,1.00690800,1.00539800,1.00442800,1.00271200,1.00081600
6.868000,1.24817300,1.00690900,1.00539800,1.00442900,1.00271200,1.00081600
6.869999,1.24820500,1.00690900,1.00539800,1.00442900,1.00271200,1.00081600
6.871999,1.24823700,1.00690900,1.00539900,1.00442900,1.00271200,1.00081600
6.874000,1.24826900,1.00690900,1.00539900,1.00442900,1.00271200,1.00081600
6.875999,1.24830100,1.00690900,1.00539900,1.00442900,1.00271200,1.00081600
6.877999,1.24833300,1.00691000,1.00539900,1.00442900,1.00271200,1.00081600
6.879999,1.24836500,1.00691000,1.00539900,1.00442900,1.00271200,1.00081600
6.882000,1.24839700,1.00691000,1.00539900,1.00442900,1.00271200,1.00081600
6.884000,1.24842900,1.00691000,1.00539900,1.00443000,1.00271200,1.00081600
6.886000,1.24846100,1.00691000,1.00540000,1.00443000,1.00271200,1.00081600
6.888000,1.24849300,1.00691100,1.00540000,1.00443000,1.00271200,1.00081600
6.889999,1.24852500,1.00691100,1.00540000,1.00443000,1.00271200,1.00081600
6.892000,1.24855700,1.00691100,1.00540000,1.00443000,1.00271200,1.00081700
6.894000,1.24858900,1.00691100,1.00540000,1.00443000,1.00271300,1.00081700
6.895999,1.24862200,1.00691200,1.00540000,1.00443000,1.00271300,1.00081700
6.897999,1.24865400,1.00691200,1.00540100,1.00443000,1.00271300,1.00081700
6.899999,1.24868600,1.00691200,1.00540100,1.00443100,1.00271300,1.00081700
6.902000,1.24871800,1.00691200,1.00540100,1.00443100,1.00271300,1.00081700
6.904000,1.24875000,1.00691200,1.00540100,1.00443100,1.00271300,1.00081700
6.906000,1.24878200,1.00691300,1.00540100,1.00443100,1.00271300,1.00081700
6.908000,1.24881400,1.00691300,1.00540100,1.00443100,1.00271300,1.00081700
6.909999,1.24884700,1.00691300,1.00540100,1.00443100,1.00271300,1.00081700
6.912000,1.24887900,1.00691300,1.00540200,1.00443100,1.00271300,1.00081700
6.914000,1.24891100,1.00691300,1.00540200,1.00443100,1.00271300,1.00081700
6.915999,1.24894300,1.00691400,1.00540200,1.00443200,1.00271300,1.00081700
6.917999,1.24897600,1.00691400,1.00540200,1.00443200,1.00271400,1.00081700
6.919999,1.24900800,1.00691400,1.00540200,1.00443200,1.00271400,1.00081700
6.922000,1.24904000,1.00691400,1.00540200,1.00443200,1.00271400,1.00081700
6.924000,1.24907200,1.00691400,1.00540300,1.00443200,1.00271400,1.00081700
6.926000,1.24910400,1.00691500,1.00540300,1.00443200,1.00271400,1.00081700
6.927999,1.24913700,1.00691500,1.00540300,1.00443200,1.00271400,1.00081700
6.929999,1.24916900,1.00691500,1.00540300,1.00443200,1.00271400,1.00081700
6.932000,1.24920100,1.00691500,1.00540300,1.00443300,1.00271400,1.00081700
6.934000,1.24923300,1.00691600,1.00540300,1.00443300,1.00271400,1.00081700
6.935999,1.24926600,1.00691600,1.00540400,1.00443300,1.00271400,1.00081700
6.937999,1.24929800,1.00691600,1.00540400,1.00443300,1.00271400,1.00081700
6.939999,1.24933100,1.00691600,1.00540400,1.00443300,1.00271400,1.00081700
6.942000,1.24936300,1.00691600,1.00540400,1.00443300,1.00271400,1.00081700
6.944000,1.24939500,1.00691700,1.00540400,1.00443300,1.00271500,1.00081700
6.946000,1.24942700,1.00691700,1.00540400,1.00443400,1.00271500,1.00081700
6.947999,1.24946000,1.00691700,1.00540400,1.00443400,1.00271500,1.00081700
6.949999,1.24949200,1.00691700,1.00540500,1.00443400,1.00271500,1.00081700
6.952000,1.24952500,1.00691700,1.00540500,1.00443400,1.00271500,1.00081700
6.954000,1.24955700,1.00691800,1.00540500,1.00443400,1.00271500,1.00081700
6.955999,1.24958900,1.00691800,1.00540500,1.00443400,1.00271500,1.00081700
6.957999,1.24962200,1.00691800,1.00540500,1.00443400,1.00271500,1.00081700
6.960000,1.24965400,1.00691800,1.00540500,1.00443400,1.00271500,1.00081700
6.962000,1.24968700,1.00691900,1.00540600,1.00443500,1.00271500,1.00081700
6.964000,1.24971900,1.00691900,1.00540600,1.00443500,1.00271500,1.00081700
6.966000,1.24975100,1.00691900,1.00540600,1.00443500,1.00271500,1.00081700
6.967999,1.24978400,1.00691900,1.00540600,1.00443500,1.00271500,1.00081700
6.970000,1.24981600,1.00691900,1.00540600,1.00443500,1.00271500,1.00081700
6.972000,1.24984900,1.00692000,1.00540600,1.00443500,1.00271600,1.00081700
6.974000,1.24988100,1.00692000,1.00540700,1.00443500,1.00271600,1.00081700
6.975999,1.24991400,1.00692000,1.00540700,1.00443500,1.00271600,1.00081700
6.977999,1.24994600,1.00692000,1.00540700,1.00443600,1.00271600,1.00081700
6.980000,1.24997900,1.00692000,1.00540700,1.00443600,1.00271600,1.00081700
6.982000,1.25001100,1.00692100,1.00540700,1.00443600,1.00271600,1.00081800
6.984000,1.25004400,1.00692100,1.00540700,1.00443600,1.00271600,1.00081800
6.985999,1.25007600,1.00692100,1.00540800,1.00443600,1.00271600,1.00081800
6.987999,1.25010900,1.00692100,1.00540800,1.00443600,1.00271600,1.00081800
6.990000,1.25014100,1.00692200,1.00540800,1.00443600,1.00271600,1.00081800
6.992000,1.25017400,1.00692200,1.00540800,1.00443600,1.00271600,1.00081800
6.993999,1.25020600,1.00692200,1.00540800,1.00443700,1.00271600,1.00081800
6.995999,1.25023900,1.00692200,1.00540800,1.00443700,1.00271600,1.00081800
