E[1] [eV],Im(eps)_f_FzB_4,Im(eps)_f_FzB_5,Im(eps)_f_FzB_6,Im(eps)_f_FzB_7,Im(eps)_f_FzB_8,Im(eps)_f_FzB_9
8.301999,0.00197700,0.00001110,0.00000829,0.00000664,0.00000392,0.00000110
8.303999,0.00197700,0.00001110,0.00000829,0.00000664,0.00000392,0.00000110
8.306000,0.00197800,0.00001110,0.00000829,0.00000664,0.00000392,0.00000110
8.308000,0.00197800,0.00001110,0.00000829,0.00000664,0.00000392,0.00000110
8.309999,0.00197900,0.00001111,0.00000829,0.00000664,0.00000392,0.00000110
8.311999,0.00198000,0.00001111,0.00000829,0.00000664,0.00000392,0.00000110
8.314000,0.00198000,0.00001111,0.00000829,0.00000664,0.00000392,0.00000110
8.316000,0.00198100,0.00001111,0.00000829,0.00000664,0.00000392,0.00000110
8.318000,0.00198200,0.00001111,0.00000829,0.00000664,0.00000392,0.00000110
8.320000,0.00198200,0.00001111,0.00000829,0.00000665,0.00000392,0.00000110
8.322000,0.00198300,0.00001111,0.00000829,0.00000665,0.00000392,0.00000111
8.323999,0.00198300,0.00001111,0.00000830,0.00000665,0.00000392,0.00000111
8.325999,0.00198400,0.00001111,0.00000830,0.00000665,0.00000392,0.00000111
8.327999,0.00198500,0.00001111,0.00000830,0.00000665,0.00000392,0.00000111
8.329999,0.00198500,0.00001111,0.00000830,0.00000665,0.00000392,0.00000111
8.331999,0.00198600,0.00001111,0.00000830,0.00000665,0.00000392,0.00000111
8.334000,0.00198700,0.00001111,0.00000830,0.00000665,0.00000392,0.00000111
8.335999,0.00198700,0.00001111,0.00000830,0.00000665,0.00000392,0.00000111
8.337999,0.00198800,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.339999,0.00198800,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.341999,0.00198900,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.344000,0.00199000,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.346000,0.00199000,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.348000,0.00199100,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.349999,0.00199200,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.351999,0.00199200,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.354000,0.00199300,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.356000,0.00199300,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.358000,0.00199400,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.360000,0.00199500,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.361999,0.00199500,0.00001112,0.00000830,0.00000665,0.00000392,0.00000111
8.363999,0.00199600,0.00001112,0.00000831,0.00000665,0.00000393,0.00000111
8.365999,0.00199700,0.00001113,0.00000831,0.00000665,0.00000393,0.00000111
8.367999,0.00199700,0.00001113,0.00000831,0.00000665,0.00000393,0.00000111
8.369999,0.00199800,0.00001113,0.00000831,0.00000665,0.00000393,0.00000111
8.371999,0.00199800,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.374000,0.00199900,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.375999,0.00200000,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.377999,0.00200000,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.379999,0.00200100,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.382000,0.00200200,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.384000,0.00200200,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.386000,0.00200300,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.388000,0.00200400,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.389999,0.00200400,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.392000,0.00200500,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.394000,0.00200500,0.00001113,0.00000831,0.00000666,0.00000393,0.00000111
8.396000,0.00200600,0.00001114,0.00000831,0.00000666,0.00000393,0.00000111
8.397999,0.00200700,0.00001114,0.00000831,0.00000666,0.00000393,0.00000111
8.399999,0.00200700,0.00001114,0.00000831,0.00000666,0.00000393,0.00000111
8.401999,0.00200800,0.00001114,0.00000831,0.00000666,0.00000393,0.00000111
8.403999,0.00200900,0.00001114,0.00000832,0.00000666,0.00000393,0.00000111
8.405999,0.00200900,0.00001114,0.00000832,0.00000666,0.00000393,0.00000111
8.407999,0.00201000,0.00001114,0.00000832,0.00000666,0.00000393,0.00000111
8.409999,0.00201000,0.00001114,0.00000832,0.00000666,0.00000393,0.00000111
8.412000,0.00201100,0.00001114,0.00000832,0.00000666,0.00000393,0.00000111
8.414000,0.00201200,0.00001114,0.00000832,0.00000666,0.00000393,0.00000111
8.415999,0.00201200,0.00001114,0.00000832,0.00000666,0.00000393,0.00000111
8.417999,0.00201300,0.00001114,0.00000832,0.00000666,0.00000393,0.00000111
8.419999,0.00201400,0.00001114,0.00000832,0.00000666,0.00000393,0.00000111
8.422000,0.00201400,0.00001114,0.00000832,0.00000667,0.00000393,0.00000111
8.424000,0.00201500,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.426000,0.00201600,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.427999,0.00201600,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.429999,0.00201700,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.432000,0.00201800,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.433999,0.00201800,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.435999,0.00201900,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.437999,0.00201900,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.439999,0.00202000,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.441999,0.00202100,0.00001115,0.00000832,0.00000667,0.00000393,0.00000111
8.443999,0.00202100,0.00001115,0.00000833,0.00000667,0.00000393,0.00000111
8.445999,0.00202200,0.00001115,0.00000833,0.00000667,0.00000393,0.00000111
8.447999,0.00202300,0.00001115,0.00000833,0.00000667,0.00000393,0.00000111
8.449999,0.00202300,0.00001115,0.00000833,0.00000667,0.00000393,0.00000111
8.452000,0.00202400,0.00001116,0.00000833,0.00000667,0.00000393,0.00000111
8.454000,0.00202500,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.455999,0.00202500,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.457999,0.00202600,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.460000,0.00202600,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.462000,0.00202700,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.464000,0.00202800,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.466000,0.00202800,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.467999,0.00202900,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.469999,0.00203000,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.471999,0.00203000,0.00001116,0.00000833,0.00000667,0.00000394,0.00000111
8.473999,0.00203100,0.00001116,0.00000833,0.00000668,0.00000394,0.00000111
8.475999,0.00203200,0.00001116,0.00000833,0.00000668,0.00000394,0.00000111
8.477999,0.00203200,0.00001116,0.00000833,0.00000668,0.00000394,0.00000111
8.480000,0.00203300,0.00001117,0.00000833,0.00000668,0.00000394,0.00000111
8.481999,0.00203400,0.00001117,0.00000833,0.00000668,0.00000394,0.00000111
8.483999,0.00203400,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.485999,0.00203500,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.487999,0.00203600,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.490000,0.00203600,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.492000,0.00203700,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.493999,0.00203700,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.495999,0.00203800,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.497999,0.00203900,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.500000,0.00203900,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.502000,0.00204000,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.504000,0.00204100,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.506000,0.00204100,0.00001117,0.00000834,0.00000668,0.00000394,0.00000111
8.507999,0.00204200,0.00001118,0.00000834,0.00000668,0.00000394,0.00000111
8.509999,0.00204300,0.00001118,0.00000834,0.00000668,0.00000394,0.00000111
8.511999,0.00204300,0.00001118,0.00000834,0.00000668,0.00000394,0.00000111
8.513999,0.00204400,0.00001118,0.00000834,0.00000668,0.00000394,0.00000111
8.515999,0.00204500,0.00001118,0.00000834,0.00000668,0.00000394,0.00000111
8.517999,0.00204500,0.00001118,0.00000834,0.00000668,0.00000394,0.00000111
8.520000,0.00204600,0.00001118,0.00000834,0.00000668,0.00000394,0.00000111
8.521999,0.00204700,0.00001118,0.00000834,0.00000668,0.00000394,0.00000111
8.523999,0.00204700,0.00001118,0.00000835,0.00000669,0.00000394,0.00000111
8.525999,0.00204800,0.00001118,0.00000835,0.00000669,0.00000394,0.00000111
8.527999,0.00204900,0.00001118,0.00000835,0.00000669,0.00000394,0.00000111
8.530000,0.00204900,0.00001118,0.00000835,0.00000669,0.00000394,0.00000111
8.532000,0.00205000,0.00001118,0.00000835,0.00000669,0.00000394,0.00000111
8.533999,0.00205100,0.00001118,0.00000835,0.00000669,0.00000394,0.00000111
8.535999,0.00205100,0.00001119,0.00000835,0.00000669,0.00000394,0.00000111
8.538000,0.00205200,0.00001119,0.00000835,0.00000669,0.00000394,0.00000111
8.540000,0.00205300,0.00001119,0.00000835,0.00000669,0.00000394,0.00000111
8.542000,0.00205300,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.544000,0.00205400,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.546000,0.00205500,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.547999,0.00205500,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.549999,0.00205600,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.551999,0.00205600,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.553999,0.00205700,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.555999,0.00205800,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.558000,0.00205800,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.559999,0.00205900,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.561999,0.00206000,0.00001119,0.00000835,0.00000669,0.00000395,0.00000111
8.563999,0.00206000,0.00001120,0.00000836,0.00000669,0.00000395,0.00000111
8.565999,0.00206100,0.00001120,0.00000836,0.00000669,0.00000395,0.00000111
8.568000,0.00206200,0.00001120,0.00000836,0.00000669,0.00000395,0.00000111
8.570000,0.00206200,0.00001120,0.00000836,0.00000669,0.00000395,0.00000111
8.572000,0.00206300,0.00001120,0.00000836,0.00000669,0.00000395,0.00000111
8.573999,0.00206400,0.00001120,0.00000836,0.00000670,0.00000395,0.00000111
8.575999,0.00206400,0.00001120,0.00000836,0.00000670,0.00000395,0.00000111
8.578000,0.00206500,0.00001120,0.00000836,0.00000670,0.00000395,0.00000111
8.580000,0.00206600,0.00001120,0.00000836,0.00000670,0.00000395,0.00000111
8.582000,0.00206600,0.00001120,0.00000836,0.00000670,0.00000395,0.00000111
8.584000,0.00206700,0.00001120,0.00000836,0.00000670,0.00000395,0.00000111
8.585999,0.00206800,0.00001120,0.00000836,0.00000670,0.00000395,0.00000111
8.587999,0.00206800,0.00001120,0.00000836,0.00000670,0.00000395,0.00000111
8.589999,0.00206900,0.00001120,0.00000836,0.00000670,0.00000395,0.00000111
8.591999,0.00207000,0.00001121,0.00000836,0.00000670,0.00000395,0.00000111
8.593999,0.00207000,0.00001121,0.00000836,0.00000670,0.00000395,0.00000111
8.595999,0.00207100,0.00001121,0.00000836,0.00000670,0.00000395,0.00000111
8.598000,0.00207200,0.00001121,0.00000836,0.00000670,0.00000395,0.00000111
8.599999,0.00207200,0.00001121,0.00000836,0.00000670,0.00000395,0.00000111
8.601999,0.00207300,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.603999,0.00207400,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.606000,0.00207400,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.608000,0.00207500,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.610000,0.00207600,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.612000,0.00207600,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.613999,0.00207700,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.616000,0.00207800,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.618000,0.00207800,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.620000,0.00207900,0.00001121,0.00000837,0.00000670,0.00000395,0.00000111
8.621999,0.00208000,0.00001122,0.00000837,0.00000670,0.00000395,0.00000111
8.623999,0.00208000,0.00001122,0.00000837,0.00000670,0.00000395,0.00000111
8.625999,0.00208100,0.00001122,0.00000837,0.00000671,0.00000395,0.00000111
8.627999,0.00208200,0.00001122,0.00000837,0.00000671,0.00000395,0.00000111
8.629999,0.00208200,0.00001122,0.00000837,0.00000671,0.00000395,0.00000111
8.631999,0.00208300,0.00001122,0.00000837,0.00000671,0.00000396,0.00000111
8.633999,0.00208400,0.00001122,0.00000837,0.00000671,0.00000396,0.00000111
8.636000,0.00208400,0.00001122,0.00000837,0.00000671,0.00000396,0.00000111
8.638000,0.00208500,0.00001122,0.00000837,0.00000671,0.00000396,0.00000111
8.639999,0.00208600,0.00001122,0.00000837,0.00000671,0.00000396,0.00000111
8.641999,0.00208700,0.00001122,0.00000838,0.00000671,0.00000396,0.00000111
8.643999,0.00208700,0.00001122,0.00000838,0.00000671,0.00000396,0.00000111
8.646000,0.00208800,0.00001122,0.00000838,0.00000671,0.00000396,0.00000111
8.648000,0.00208900,0.00001122,0.00000838,0.00000671,0.00000396,0.00000111
8.650000,0.00208900,0.00001123,0.00000838,0.00000671,0.00000396,0.00000111
8.651999,0.00209000,0.00001123,0.00000838,0.00000671,0.00000396,0.00000111
8.653999,0.00209100,0.00001123,0.00000838,0.00000671,0.00000396,0.00000111
8.656000,0.00209100,0.00001123,0.00000838,0.00000671,0.00000396,0.00000111
8.657999,0.00209200,0.00001123,0.00000838,0.00000671,0.00000396,0.00000111
8.659999,0.00209300,0.00001123,0.00000838,0.00000671,0.00000396,0.00000112
8.661999,0.00209300,0.00001123,0.00000838,0.00000671,0.00000396,0.00000112
8.663999,0.00209400,0.00001123,0.00000838,0.00000671,0.00000396,0.00000112
8.665999,0.00209500,0.00001123,0.00000838,0.00000671,0.00000396,0.00000112
8.667999,0.00209500,0.00001123,0.00000838,0.00000671,0.00000396,0.00000112
8.669999,0.00209600,0.00001123,0.00000838,0.00000671,0.00000396,0.00000112
8.671999,0.00209700,0.00001123,0.00000838,0.00000671,0.00000396,0.00000112
8.673999,0.00209700,0.00001123,0.00000838,0.00000671,0.00000396,0.00000112
8.676000,0.00209800,0.00001123,0.00000838,0.00000672,0.00000396,0.00000112
8.677999,0.00209900,0.00001124,0.00000838,0.00000672,0.00000396,0.00000112
8.679999,0.00209900,0.00001124,0.00000838,0.00000672,0.00000396,0.00000112
8.681999,0.00210000,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.684000,0.00210100,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.686000,0.00210100,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.688000,0.00210200,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.690000,0.00210300,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.691999,0.00210300,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.693999,0.00210400,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.695999,0.00210500,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.697999,0.00210600,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.699999,0.00210600,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.701999,0.00210700,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.704000,0.00210800,0.00001124,0.00000839,0.00000672,0.00000396,0.00000112
8.705999,0.00210800,0.00001125,0.00000839,0.00000672,0.00000396,0.00000112
8.707999,0.00210900,0.00001125,0.00000839,0.00000672,0.00000396,0.00000112
8.709999,0.00211000,0.00001125,0.00000839,0.00000672,0.00000396,0.00000112
8.711999,0.00211000,0.00001125,0.00000839,0.00000672,0.00000396,0.00000112
8.714000,0.00211100,0.00001125,0.00000839,0.00000672,0.00000396,0.00000112
8.716000,0.00211200,0.00001125,0.00000839,0.00000672,0.00000396,0.00000112
8.717999,0.00211200,0.00001125,0.00000839,0.00000672,0.00000396,0.00000112
8.719999,0.00211300,0.00001125,0.00000839,0.00000672,0.00000397,0.00000112
8.721999,0.00211400,0.00001125,0.00000840,0.00000672,0.00000397,0.00000112
8.724000,0.00211400,0.00001125,0.00000840,0.00000672,0.00000397,0.00000112
8.726000,0.00211500,0.00001125,0.00000840,0.00000673,0.00000397,0.00000112
8.728000,0.00211600,0.00001125,0.00000840,0.00000673,0.00000397,0.00000112
8.730000,0.00211700,0.00001125,0.00000840,0.00000673,0.00000397,0.00000112
8.731999,0.00211700,0.00001125,0.00000840,0.00000673,0.00000397,0.00000112
8.733999,0.00211800,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.735999,0.00211900,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.737999,0.00211900,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.739999,0.00212000,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.741999,0.00212100,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.743999,0.00212100,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.745999,0.00212200,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.747999,0.00212300,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.749999,0.00212300,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.751999,0.00212400,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.754000,0.00212500,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.756000,0.00212600,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.757999,0.00212600,0.00001126,0.00000840,0.00000673,0.00000397,0.00000112
8.759999,0.00212700,0.00001126,0.00000841,0.00000673,0.00000397,0.00000112
8.762000,0.00212800,0.00001127,0.00000841,0.00000673,0.00000397,0.00000112
8.764000,0.00212800,0.00001127,0.00000841,0.00000673,0.00000397,0.00000112
8.766000,0.00212900,0.00001127,0.00000841,0.00000673,0.00000397,0.00000112
8.768000,0.00213000,0.00001127,0.00000841,0.00000673,0.00000397,0.00000112
8.770000,0.00213000,0.00001127,0.00000841,0.00000673,0.00000397,0.00000112
8.771999,0.00213100,0.00001127,0.00000841,0.00000673,0.00000397,0.00000112
8.773999,0.00213200,0.00001127,0.00000841,0.00000673,0.00000397,0.00000112
8.775999,0.00213300,0.00001127,0.00000841,0.00000674,0.00000397,0.00000112
8.777999,0.00213300,0.00001127,0.00000841,0.00000674,0.00000397,0.00000112
8.779999,0.00213400,0.00001127,0.00000841,0.00000674,0.00000397,0.00000112
8.782000,0.00213500,0.00001127,0.00000841,0.00000674,0.00000397,0.00000112
8.783999,0.00213500,0.00001127,0.00000841,0.00000674,0.00000397,0.00000112
8.785999,0.00213600,0.00001127,0.00000841,0.00000674,0.00000397,0.00000112
8.787999,0.00213700,0.00001127,0.00000841,0.00000674,0.00000397,0.00000112
8.789999,0.00213700,0.00001128,0.00000841,0.00000674,0.00000397,0.00000112
8.792000,0.00213800,0.00001128,0.00000841,0.00000674,0.00000397,0.00000112
8.794000,0.00213900,0.00001128,0.00000841,0.00000674,0.00000397,0.00000112
8.796000,0.00214000,0.00001128,0.00000841,0.00000674,0.00000397,0.00000112
8.797999,0.00214000,0.00001128,0.00000841,0.00000674,0.00000397,0.00000112
8.799999,0.00214100,0.00001128,0.00000842,0.00000674,0.00000397,0.00000112
8.802000,0.00214200,0.00001128,0.00000842,0.00000674,0.00000397,0.00000112
8.804000,0.00214200,0.00001128,0.00000842,0.00000674,0.00000397,0.00000112
8.806000,0.00214300,0.00001128,0.00000842,0.00000674,0.00000397,0.00000112
8.808000,0.00214400,0.00001128,0.00000842,0.00000674,0.00000398,0.00000112
8.809999,0.00214400,0.00001128,0.00000842,0.00000674,0.00000398,0.00000112
8.811999,0.00214500,0.00001128,0.00000842,0.00000674,0.00000398,0.00000112
8.813999,0.00214600,0.00001128,0.00000842,0.00000674,0.00000398,0.00000112
8.815999,0.00214700,0.00001128,0.00000842,0.00000674,0.00000398,0.00000112
8.817999,0.00214700,0.00001129,0.00000842,0.00000674,0.00000398,0.00000112
8.819999,0.00214800,0.00001129,0.00000842,0.00000674,0.00000398,0.00000112
8.822000,0.00214900,0.00001129,0.00000842,0.00000674,0.00000398,0.00000112
8.823999,0.00214900,0.00001129,0.00000842,0.00000674,0.00000398,0.00000112
8.825999,0.00215000,0.00001129,0.00000842,0.00000675,0.00000398,0.00000112
8.827999,0.00215100,0.00001129,0.00000842,0.00000675,0.00000398,0.00000112
8.829999,0.00215100,0.00001129,0.00000842,0.00000675,0.00000398,0.00000112
8.832000,0.00215200,0.00001129,0.00000842,0.00000675,0.00000398,0.00000112
8.834000,0.00215300,0.00001129,0.00000842,0.00000675,0.00000398,0.00000112
8.835999,0.00215400,0.00001129,0.00000842,0.00000675,0.00000398,0.00000112
8.837999,0.00215400,0.00001129,0.00000843,0.00000675,0.00000398,0.00000112
8.840000,0.00215500,0.00001129,0.00000843,0.00000675,0.00000398,0.00000112
8.842000,0.00215600,0.00001129,0.00000843,0.00000675,0.00000398,0.00000112
8.844000,0.00215600,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.846000,0.00215700,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.847999,0.00215800,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.849999,0.00215900,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.851999,0.00215900,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.853999,0.00216000,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.855999,0.00216100,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.857999,0.00216100,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.860000,0.00216200,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.862000,0.00216300,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.863999,0.00216400,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.865999,0.00216400,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.867999,0.00216500,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.870000,0.00216600,0.00001130,0.00000843,0.00000675,0.00000398,0.00000112
8.872000,0.00216600,0.00001131,0.00000843,0.00000675,0.00000398,0.00000112
8.874000,0.00216700,0.00001131,0.00000843,0.00000675,0.00000398,0.00000112
8.875999,0.00216800,0.00001131,0.00000843,0.00000676,0.00000398,0.00000112
8.877999,0.00216900,0.00001131,0.00000844,0.00000676,0.00000398,0.00000112
8.880000,0.00216900,0.00001131,0.00000844,0.00000676,0.00000398,0.00000112
8.882000,0.00217000,0.00001131,0.00000844,0.00000676,0.00000398,0.00000112
8.883999,0.00217100,0.00001131,0.00000844,0.00000676,0.00000398,0.00000112
8.885999,0.00217100,0.00001131,0.00000844,0.00000676,0.00000398,0.00000112
8.887999,0.00217200,0.00001131,0.00000844,0.00000676,0.00000398,0.00000112
8.889999,0.00217300,0.00001131,0.00000844,0.00000676,0.00000398,0.00000112
8.891999,0.00217400,0.00001131,0.00000844,0.00000676,0.00000398,0.00000112
8.893999,0.00217400,0.00001131,0.00000844,0.00000676,0.00000398,0.00000112
8.895999,0.00217500,0.00001131,0.00000844,0.00000676,0.00000399,0.00000112
8.897999,0.00217600,0.00001131,0.00000844,0.00000676,0.00000399,0.00000112
8.900000,0.00217700,0.00001132,0.00000844,0.00000676,0.00000399,0.00000112
8.901999,0.00217700,0.00001132,0.00000844,0.00000676,0.00000399,0.00000112
8.903999,0.00217800,0.00001132,0.00000844,0.00000676,0.00000399,0.00000112
8.905999,0.00217900,0.00001132,0.00000844,0.00000676,0.00000399,0.00000112
8.908000,0.00217900,0.00001132,0.00000844,0.00000676,0.00000399,0.00000112
8.910000,0.00218000,0.00001132,0.00000844,0.00000676,0.00000399,0.00000112
8.912000,0.00218100,0.00001132,0.00000844,0.00000676,0.00000399,0.00000112
8.914000,0.00218200,0.00001132,0.00000844,0.00000676,0.00000399,0.00000112
8.915999,0.00218200,0.00001132,0.00000845,0.00000676,0.00000399,0.00000112
8.917999,0.00218300,0.00001132,0.00000845,0.00000676,0.00000399,0.00000112
8.919999,0.00218400,0.00001132,0.00000845,0.00000676,0.00000399,0.00000112
8.921999,0.00218400,0.00001132,0.00000845,0.00000676,0.00000399,0.00000112
8.923999,0.00218500,0.00001132,0.00000845,0.00000676,0.00000399,0.00000112
8.925999,0.00218600,0.00001132,0.00000845,0.00000677,0.00000399,0.00000112
8.927999,0.00218700,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.929999,0.00218700,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.931999,0.00218800,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.933999,0.00218900,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.935999,0.00219000,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.938000,0.00219000,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.940000,0.00219100,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.941999,0.00219200,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.943999,0.00219200,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.945999,0.00219300,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.948000,0.00219400,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.950000,0.00219500,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.952000,0.00219500,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.954000,0.00219600,0.00001133,0.00000845,0.00000677,0.00000399,0.00000112
8.955999,0.00219700,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.957999,0.00219800,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.959999,0.00219800,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.961999,0.00219900,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.963999,0.00220000,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.965999,0.00220100,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.967999,0.00220100,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.969999,0.00220200,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.971999,0.00220300,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.973999,0.00220300,0.00001134,0.00000846,0.00000677,0.00000399,0.00000112
8.975999,0.00220400,0.00001134,0.00000846,0.00000678,0.00000399,0.00000112
8.978000,0.00220500,0.00001134,0.00000846,0.00000678,0.00000399,0.00000112
