E[1] [eV],Re(eps)_nbnd_10,Re(eps)_nbnd_20,Re(eps)_nbnd_30,Re(eps)_nbnd_40,Re(eps)_nbnd_50,Re(eps)_nbnd_60,Re(eps)_nbnd_70,Re(eps)_nbnd_80
1.648000,1.00653200,1.00966300,1.01089200,1.01128800,1.01152200,1.01166100,1.01175000,1.01179500
1.650000,1.00653300,1.00966400,1.01089300,1.01128800,1.01152200,1.01166100,1.01175000,1.01179500
1.652000,1.00653300,1.00966400,1.01089300,1.01128900,1.01152200,1.01166100,1.01175000,1.01179500
1.654000,1.00653300,1.00966400,1.01089300,1.01128900,1.01152300,1.01166100,1.01175000,1.01179600
1.656000,1.00653300,1.00966500,1.01089300,1.01128900,1.01152300,1.01166200,1.01175100,1.01179600
1.658000,1.00653300,1.00966500,1.01089400,1.01129000,1.01152300,1.01166200,1.01175100,1.01179600
1.660000,1.00653400,1.00966500,1.01089400,1.01129000,1.01152300,1.01166200,1.01175100,1.01179600
1.662000,1.00653400,1.00966500,1.01089400,1.01129000,1.01152400,1.01166300,1.01175200,1.01179700
1.664000,1.00653400,1.00966600,1.01089500,1.01129100,1.01152400,1.01166300,1.01175200,1.01179700
1.666000,1.00653400,1.00966600,1.01089500,1.01129100,1.01152400,1.01166300,1.01175200,1.01179700
1.668000,1.00653400,1.00966600,1.01089500,1.01129100,1.01152500,1.01166400,1.01175200,1.01179800
1.670000,1.00653400,1.00966600,1.01089500,1.01129100,1.01152500,1.01166400,1.01175300,1.01179800
1.672000,1.00653500,1.00966700,1.01089600,1.01129200,1.01152500,1.01166400,1.01175300,1.01179800
1.674000,1.00653500,1.00966700,1.01089600,1.01129200,1.01152600,1.01166500,1.01175300,1.01179900
1.676000,1.00653500,1.00966700,1.01089600,1.01129200,1.01152600,1.01166500,1.01175400,1.01179900
1.678000,1.00653500,1.00966800,1.01089700,1.01129300,1.01152600,1.01166500,1.01175400,1.01179900
1.680000,1.00653500,1.00966800,1.01089700,1.01129300,1.01152600,1.01166500,1.01175400,1.01180000
1.682000,1.00653600,1.00966800,1.01089700,1.01129300,1.01152700,1.01166600,1.01175500,1.01180000
1.684000,1.00653600,1.00966800,1.01089800,1.01129400,1.01152700,1.01166600,1.01175500,1.01180000
1.686000,1.00653600,1.00966900,1.01089800,1.01129400,1.01152700,1.01166600,1.01175500,1.01180000
1.688000,1.00653600,1.00966900,1.01089800,1.01129400,1.01152800,1.01166700,1.01175600,1.01180100
1.690000,1.00653600,1.00966900,1.01089800,1.01129400,1.01152800,1.01166700,1.01175600,1.01180100
1.692000,1.00653700,1.00966900,1.01089900,1.01129500,1.01152800,1.01166700,1.01175600,1.01180100
1.694000,1.00653700,1.00967000,1.01089900,1.01129500,1.01152900,1.01166700,1.01175700,1.01180200
1.696000,1.00653700,1.00967000,1.01089900,1.01129500,1.01152900,1.01166800,1.01175700,1.01180200
1.698000,1.00653700,1.00967000,1.01090000,1.01129600,1.01152900,1.01166800,1.01175700,1.01180200
1.700000,1.00653700,1.00967000,1.01090000,1.01129600,1.01152900,1.01166800,1.01175700,1.01180300
1.702000,1.00653800,1.00967100,1.01090000,1.01129600,1.01153000,1.01166900,1.01175800,1.01180300
1.704000,1.00653800,1.00967100,1.01090000,1.01129700,1.01153000,1.01166900,1.01175800,1.01180300
1.706000,1.00653800,1.00967100,1.01090100,1.01129700,1.01153000,1.01166900,1.01175800,1.01180400
1.708000,1.00653800,1.00967100,1.01090100,1.01129700,1.01153100,1.01167000,1.01175900,1.01180400
1.710000,1.00653800,1.00967200,1.01090100,1.01129700,1.01153100,1.01167000,1.01175900,1.01180400
1.712000,1.00653900,1.00967200,1.01090200,1.01129800,1.01153100,1.01167000,1.01175900,1.01180400
1.714000,1.00653900,1.00967200,1.01090200,1.01129800,1.01153200,1.01167100,1.01176000,1.01180500
1.716000,1.00653900,1.00967300,1.01090200,1.01129800,1.01153200,1.01167100,1.01176000,1.01180500
1.718000,1.00653900,1.00967300,1.01090200,1.01129900,1.01153200,1.01167100,1.01176000,1.01180500
1.720000,1.00653900,1.00967300,1.01090300,1.01129900,1.01153300,1.01167100,1.01176000,1.01180600
1.722000,1.00653900,1.00967300,1.01090300,1.01129900,1.01153300,1.01167200,1.01176100,1.01180600
1.724000,1.00654000,1.00967400,1.01090300,1.01129900,1.01153300,1.01167200,1.01176100,1.01180600
1.726000,1.00654000,1.00967400,1.01090400,1.01130000,1.01153300,1.01167200,1.01176100,1.01180700
1.728000,1.00654000,1.00967400,1.01090400,1.01130000,1.01153400,1.01167300,1.01176200,1.01180700
1.730000,1.00654000,1.00967400,1.01090400,1.01130000,1.01153400,1.01167300,1.01176200,1.01180700
1.732000,1.00654000,1.00967500,1.01090500,1.01130100,1.01153400,1.01167300,1.01176200,1.01180700
1.734000,1.00654100,1.00967500,1.01090500,1.01130100,1.01153500,1.01167400,1.01176300,1.01180800
1.736000,1.00654100,1.00967500,1.01090500,1.01130100,1.01153500,1.01167400,1.01176300,1.01180800
1.738000,1.00654100,1.00967500,1.01090500,1.01130200,1.01153500,1.01167400,1.01176300,1.01180800
1.740000,1.00654100,1.00967600,1.01090600,1.01130200,1.01153600,1.01167500,1.01176300,1.01180900
1.742000,1.00654100,1.00967600,1.01090600,1.01130200,1.01153600,1.01167500,1.01176400,1.01180900
1.744000,1.00654100,1.00967600,1.01090600,1.01130200,1.01153600,1.01167500,1.01176400,1.01180900
1.746000,1.00654200,1.00967600,1.01090700,1.01130300,1.01153600,1.01167500,1.01176400,1.01181000
1.748000,1.00654200,1.00967700,1.01090700,1.01130300,1.01153700,1.01167600,1.01176500,1.01181000
1.750000,1.00654200,1.00967700,1.01090700,1.01130300,1.01153700,1.01167600,1.01176500,1.01181000
1.752000,1.00654200,1.00967700,1.01090700,1.01130400,1.01153700,1.01167600,1.01176500,1.01181100
1.754000,1.00654200,1.00967800,1.01090800,1.01130400,1.01153800,1.01167700,1.01176600,1.01181100
1.756000,1.00654300,1.00967800,1.01090800,1.01130400,1.01153800,1.01167700,1.01176600,1.01181100
1.758000,1.00654300,1.00967800,1.01090800,1.01130400,1.01153800,1.01167700,1.01176600,1.01181100
1.760000,1.00654300,1.00967800,1.01090900,1.01130500,1.01153900,1.01167800,1.01176700,1.01181200
1.762000,1.00654300,1.00967900,1.01090900,1.01130500,1.01153900,1.01167800,1.01176700,1.01181200
1.764000,1.00654300,1.00967900,1.01090900,1.01130500,1.01153900,1.01167800,1.01176700,1.01181200
1.766000,1.00654400,1.00967900,1.01090900,1.01130600,1.01153900,1.01167800,1.01176700,1.01181300
1.768000,1.00654400,1.00967900,1.01091000,1.01130600,1.01154000,1.01167900,1.01176800,1.01181300
1.770000,1.00654400,1.00968000,1.01091000,1.01130600,1.01154000,1.01167900,1.01176800,1.01181300
1.772000,1.00654400,1.00968000,1.01091000,1.01130700,1.01154000,1.01167900,1.01176800,1.01181400
1.774000,1.00654400,1.00968000,1.01091100,1.01130700,1.01154100,1.01168000,1.01176900,1.01181400
1.776000,1.00654500,1.00968100,1.01091100,1.01130700,1.01154100,1.01168000,1.01176900,1.01181400
1.778000,1.00654500,1.00968100,1.01091100,1.01130700,1.01154100,1.01168000,1.01176900,1.01181400
1.780000,1.00654500,1.00968100,1.01091100,1.01130800,1.01154200,1.01168100,1.01177000,1.01181500
1.782000,1.00654500,1.00968100,1.01091200,1.01130800,1.01154200,1.01168100,1.01177000,1.01181500
1.784000,1.00654500,1.00968200,1.01091200,1.01130800,1.01154200,1.01168100,1.01177000,1.01181500
1.786000,1.00654600,1.00968200,1.01091200,1.01130900,1.01154200,1.01168100,1.01177000,1.01181600
1.788000,1.00654600,1.00968200,1.01091300,1.01130900,1.01154300,1.01168200,1.01177100,1.01181600
1.790000,1.00654600,1.00968200,1.01091300,1.01130900,1.01154300,1.01168200,1.01177100,1.01181600
1.792000,1.00654600,1.00968300,1.01091300,1.01131000,1.01154300,1.01168200,1.01177100,1.01181700
1.794000,1.00654600,1.00968300,1.01091300,1.01131000,1.01154400,1.01168300,1.01177200,1.01181700
1.796000,1.00654600,1.00968300,1.01091400,1.01131000,1.01154400,1.01168300,1.01177200,1.01181700
1.798000,1.00654700,1.00968300,1.01091400,1.01131000,1.01154400,1.01168300,1.01177200,1.01181800
1.800000,1.00654700,1.00968400,1.01091400,1.01131100,1.01154500,1.01168400,1.01177300,1.01181800
1.802000,1.00654700,1.00968400,1.01091500,1.01131100,1.01154500,1.01168400,1.01177300,1.01181800
1.804000,1.00654700,1.00968400,1.01091500,1.01131100,1.01154500,1.01168400,1.01177300,1.01181800
1.806000,1.00654700,1.00968400,1.01091500,1.01131200,1.01154500,1.01168500,1.01177400,1.01181900
1.808000,1.00654800,1.00968500,1.01091600,1.01131200,1.01154600,1.01168500,1.01177400,1.01181900
1.810000,1.00654800,1.00968500,1.01091600,1.01131200,1.01154600,1.01168500,1.01177400,1.01181900
1.812000,1.00654800,1.00968500,1.01091600,1.01131300,1.01154600,1.01168500,1.01177400,1.01182000
1.814000,1.00654800,1.00968600,1.01091600,1.01131300,1.01154700,1.01168600,1.01177500,1.01182000
1.816000,1.00654800,1.00968600,1.01091700,1.01131300,1.01154700,1.01168600,1.01177500,1.01182000
1.818000,1.00654900,1.00968600,1.01091700,1.01131300,1.01154700,1.01168600,1.01177500,1.01182100
1.820000,1.00654900,1.00968600,1.01091700,1.01131400,1.01154800,1.01168700,1.01177600,1.01182100
1.822000,1.00654900,1.00968700,1.01091800,1.01131400,1.01154800,1.01168700,1.01177600,1.01182100
1.824000,1.00654900,1.00968700,1.01091800,1.01131400,1.01154800,1.01168700,1.01177600,1.01182200
1.826000,1.00654900,1.00968700,1.01091800,1.01131500,1.01154900,1.01168800,1.01177700,1.01182200
1.828000,1.00654900,1.00968700,1.01091800,1.01131500,1.01154900,1.01168800,1.01177700,1.01182200
1.830000,1.00655000,1.00968800,1.01091900,1.01131500,1.01154900,1.01168800,1.01177700,1.01182200
1.832000,1.00655000,1.00968800,1.01091900,1.01131600,1.01154900,1.01168800,1.01177800,1.01182300
1.834000,1.00655000,1.00968800,1.01091900,1.01131600,1.01155000,1.01168900,1.01177800,1.01182300
1.836000,1.00655000,1.00968800,1.01092000,1.01131600,1.01155000,1.01168900,1.01177800,1.01182300
1.838000,1.00655000,1.00968900,1.01092000,1.01131600,1.01155000,1.01168900,1.01177800,1.01182400
1.840000,1.00655100,1.00968900,1.01092000,1.01131700,1.01155100,1.01169000,1.01177900,1.01182400
1.842000,1.00655100,1.00968900,1.01092100,1.01131700,1.01155100,1.01169000,1.01177900,1.01182400
1.844000,1.00655100,1.00969000,1.01092100,1.01131700,1.01155100,1.01169000,1.01177900,1.01182500
1.846000,1.00655100,1.00969000,1.01092100,1.01131800,1.01155100,1.01169100,1.01178000,1.01182500
1.848000,1.00655100,1.00969000,1.01092100,1.01131800,1.01155200,1.01169100,1.01178000,1.01182500
1.850000,1.00655200,1.00969000,1.01092200,1.01131800,1.01155200,1.01169100,1.01178000,1.01182500
1.852000,1.00655200,1.00969100,1.01092200,1.01131900,1.01155200,1.01169100,1.01178100,1.01182600
1.854000,1.00655200,1.00969100,1.01092200,1.01131900,1.01155300,1.01169200,1.01178100,1.01182600
1.856000,1.00655200,1.00969100,1.01092300,1.01131900,1.01155300,1.01169200,1.01178100,1.01182600
1.858000,1.00655200,1.00969100,1.01092300,1.01131900,1.01155300,1.01169200,1.01178100,1.01182700
1.860000,1.00655300,1.00969200,1.01092300,1.01132000,1.01155400,1.01169300,1.01178200,1.01182700
1.862000,1.00655300,1.00969200,1.01092400,1.01132000,1.01155400,1.01169300,1.01178200,1.01182700
1.864000,1.00655300,1.00969200,1.01092400,1.01132000,1.01155400,1.01169300,1.01178200,1.01182800
1.866000,1.00655300,1.00969200,1.01092400,1.01132100,1.01155500,1.01169400,1.01178300,1.01182800
1.868000,1.00655300,1.00969300,1.01092400,1.01132100,1.01155500,1.01169400,1.01178300,1.01182800
1.870000,1.00655400,1.00969300,1.01092500,1.01132100,1.01155500,1.01169400,1.01178300,1.01182900
1.872000,1.00655400,1.00969300,1.01092500,1.01132200,1.01155500,1.01169500,1.01178400,1.01182900
1.874000,1.00655400,1.00969400,1.01092500,1.01132200,1.01155600,1.01169500,1.01178400,1.01182900
1.876000,1.00655400,1.00969400,1.01092600,1.01132200,1.01155600,1.01169500,1.01178400,1.01182900
1.878000,1.00655400,1.00969400,1.01092600,1.01132200,1.01155600,1.01169600,1.01178500,1.01183000
1.880000,1.00655400,1.00969400,1.01092600,1.01132300,1.01155700,1.01169600,1.01178500,1.01183000
1.882000,1.00655500,1.00969500,1.01092600,1.01132300,1.01155700,1.01169600,1.01178500,1.01183000
1.884000,1.00655500,1.00969500,1.01092700,1.01132300,1.01155700,1.01169600,1.01178500,1.01183100
1.886000,1.00655500,1.00969500,1.01092700,1.01132400,1.01155800,1.01169700,1.01178600,1.01183100
1.888000,1.00655500,1.00969500,1.01092700,1.01132400,1.01155800,1.01169700,1.01178600,1.01183100
1.890000,1.00655500,1.00969600,1.01092800,1.01132400,1.01155800,1.01169700,1.01178600,1.01183200
1.892000,1.00655600,1.00969600,1.01092800,1.01132500,1.01155900,1.01169800,1.01178700,1.01183200
1.894000,1.00655600,1.00969600,1.01092800,1.01132500,1.01155900,1.01169800,1.01178700,1.01183200
1.896000,1.00655600,1.00969600,1.01092800,1.01132500,1.01155900,1.01169800,1.01178700,1.01183200
1.898000,1.00655600,1.00969700,1.01092900,1.01132500,1.01155900,1.01169800,1.01178800,1.01183300
1.900000,1.00655600,1.00969700,1.01092900,1.01132600,1.01156000,1.01169900,1.01178800,1.01183300
1.902000,1.00655700,1.00969700,1.01092900,1.01132600,1.01156000,1.01169900,1.01178800,1.01183300
1.904000,1.00655700,1.00969800,1.01093000,1.01132600,1.01156000,1.01169900,1.01178800,1.01183400
1.906000,1.00655700,1.00969800,1.01093000,1.01132700,1.01156100,1.01170000,1.01178900,1.01183400
1.908000,1.00655700,1.00969800,1.01093000,1.01132700,1.01156100,1.01170000,1.01178900,1.01183400
1.910000,1.00655700,1.00969800,1.01093100,1.01132700,1.01156100,1.01170000,1.01178900,1.01183500
1.912000,1.00655800,1.00969900,1.01093100,1.01132800,1.01156200,1.01170100,1.01179000,1.01183500
1.914000,1.00655800,1.00969900,1.01093100,1.01132800,1.01156200,1.01170100,1.01179000,1.01183500
1.916000,1.00655800,1.00969900,1.01093100,1.01132800,1.01156200,1.01170100,1.01179000,1.01183600
1.918000,1.00655800,1.00969900,1.01093200,1.01132800,1.01156200,1.01170200,1.01179100,1.01183600
1.920000,1.00655800,1.00970000,1.01093200,1.01132900,1.01156300,1.01170200,1.01179100,1.01183600
1.922000,1.00655900,1.00970000,1.01093200,1.01132900,1.01156300,1.01170200,1.01179100,1.01183700
1.924000,1.00655900,1.00970000,1.01093300,1.01132900,1.01156300,1.01170200,1.01179200,1.01183700
1.926000,1.00655900,1.00970100,1.01093300,1.01133000,1.01156400,1.01170300,1.01179200,1.01183700
1.928000,1.00655900,1.00970100,1.01093300,1.01133000,1.01156400,1.01170300,1.01179200,1.01183700
1.930000,1.00655900,1.00970100,1.01093300,1.01133000,1.01156400,1.01170300,1.01179200,1.01183800
1.932000,1.00655900,1.00970100,1.01093400,1.01133000,1.01156400,1.01170400,1.01179300,1.01183800
1.934000,1.00656000,1.00970200,1.01093400,1.01133100,1.01156500,1.01170400,1.01179300,1.01183800
1.936000,1.00656000,1.00970200,1.01093400,1.01133100,1.01156500,1.01170400,1.01179300,1.01183900
1.938000,1.00656000,1.00970200,1.01093500,1.01133100,1.01156500,1.01170500,1.01179400,1.01183900
1.940000,1.00656000,1.00970200,1.01093500,1.01133200,1.01156600,1.01170500,1.01179400,1.01183900
1.942000,1.00656000,1.00970300,1.01093500,1.01133200,1.01156600,1.01170500,1.01179400,1.01184000
1.944000,1.00656100,1.00970300,1.01093500,1.01133200,1.01156600,1.01170600,1.01179500,1.01184000
1.946000,1.00656100,1.00970300,1.01093600,1.01133300,1.01156700,1.01170600,1.01179500,1.01184000
1.948000,1.00656100,1.00970300,1.01093600,1.01133300,1.01156700,1.01170600,1.01179500,1.01184000
1.950000,1.00656100,1.00970400,1.01093600,1.01133300,1.01156700,1.01170600,1.01179600,1.01184100
1.952000,1.00656100,1.00970400,1.01093700,1.01133400,1.01156800,1.01170700,1.01179600,1.01184100
1.954000,1.00656200,1.00970400,1.01093700,1.01133400,1.01156800,1.01170700,1.01179600,1.01184100
1.956000,1.00656200,1.00970400,1.01093700,1.01133400,1.01156800,1.01170700,1.01179600,1.01184200
1.958000,1.00656200,1.00970500,1.01093800,1.01133400,1.01156800,1.01170800,1.01179700,1.01184200
1.960000,1.00656200,1.00970500,1.01093800,1.01133500,1.01156900,1.01170800,1.01179700,1.01184200
1.962000,1.00656200,1.00970500,1.01093800,1.01133500,1.01156900,1.01170800,1.01179700,1.01184300
1.964000,1.00656200,1.00970600,1.01093800,1.01133500,1.01156900,1.01170800,1.01179800,1.01184300
1.966000,1.00656300,1.00970600,1.01093900,1.01133600,1.01157000,1.01170900,1.01179800,1.01184300
1.968000,1.00656300,1.00970600,1.01093900,1.01133600,1.01157000,1.01170900,1.01179800,1.01184400
1.970000,1.00656300,1.00970600,1.01093900,1.01133600,1.01157000,1.01170900,1.01179900,1.01184400
1.972000,1.00656300,1.00970700,1.01094000,1.01133700,1.01157100,1.01171000,1.01179900,1.01184400
1.974000,1.00656300,1.00970700,1.01094000,1.01133700,1.01157100,1.01171000,1.01179900,1.01184500
1.976000,1.00656400,1.00970700,1.01094000,1.01133700,1.01157100,1.01171000,1.01179900,1.01184500
1.978000,1.00656400,1.00970700,1.01094000,1.01133700,1.01157200,1.01171100,1.01180000,1.01184500
1.980000,1.00656400,1.00970800,1.01094100,1.01133800,1.01157200,1.01171100,1.01180000,1.01184500
1.982000,1.00656400,1.00970800,1.01094100,1.01133800,1.01157200,1.01171100,1.01180000,1.01184600
1.984000,1.00656400,1.00970800,1.01094100,1.01133800,1.01157200,1.01171200,1.01180100,1.01184600
1.986000,1.00656500,1.00970900,1.01094200,1.01133900,1.01157300,1.01171200,1.01180100,1.01184600
1.988000,1.00656500,1.00970900,1.01094200,1.01133900,1.01157300,1.01171200,1.01180100,1.01184700
1.990000,1.00656500,1.00970900,1.01094200,1.01133900,1.01157300,1.01171300,1.01180200,1.01184700
1.992000,1.00656500,1.00970900,1.01094200,1.01134000,1.01157400,1.01171300,1.01180200,1.01184700
1.994000,1.00656500,1.00971000,1.01094300,1.01134000,1.01157400,1.01171300,1.01180200,1.01184700
1.996000,1.00656600,1.00971000,1.01094300,1.01134000,1.01157400,1.01171300,1.01180300,1.01184800
1.998000,1.00656600,1.00971000,1.01094300,1.01134000,1.01157500,1.01171400,1.01180300,1.01184800
2.000000,1.00656600,1.00971000,1.01094400,1.01134100,1.01157500,1.01171400,1.01180300,1.01184800
2.002000,1.00656600,1.00971100,1.01094400,1.01134100,1.01157500,1.01171400,1.01180400,1.01184900
2.004000,1.00656600,1.00971100,1.01094400,1.01134100,1.01157500,1.01171500,1.01180400,1.01184900
2.006000,1.00656700,1.00971100,1.01094500,1.01134200,1.01157600,1.01171500,1.01180400,1.01184900
2.008000,1.00656700,1.00971200,1.01094500,1.01134200,1.01157600,1.01171500,1.01180400,1.01185000
2.010000,1.00656700,1.00971200,1.01094500,1.01134200,1.01157600,1.01171600,1.01180500,1.01185000
2.012000,1.00656700,1.00971200,1.01094500,1.01134300,1.01157700,1.01171600,1.01180500,1.01185000
2.014000,1.00656700,1.00971200,1.01094600,1.01134300,1.01157700,1.01171600,1.01180500,1.01185100
2.016000,1.00656700,1.00971300,1.01094600,1.01134300,1.01157700,1.01171600,1.01180600,1.01185100
2.018000,1.00656800,1.00971300,1.01094600,1.01134300,1.01157800,1.01171700,1.01180600,1.01185100
2.020000,1.00656800,1.00971300,1.01094700,1.01134400,1.01157800,1.01171700,1.01180600,1.01185200
2.022000,1.00656800,1.00971300,1.01094700,1.01134400,1.01157800,1.01171700,1.01180700,1.01185200
2.024000,1.00656800,1.00971400,1.01094700,1.01134400,1.01157900,1.01171800,1.01180700,1.01185200
2.026000,1.00656800,1.00971400,1.01094700,1.01134500,1.01157900,1.01171800,1.01180700,1.01185200
2.028000,1.00656900,1.00971400,1.01094800,1.01134500,1.01157900,1.01171800,1.01180700,1.01185300
2.030000,1.00656900,1.00971400,1.01094800,1.01134500,1.01157900,1.01171900,1.01180800,1.01185300
2.032000,1.00656900,1.00971500,1.01094800,1.01134600,1.01158000,1.01171900,1.01180800,1.01185300
2.034000,1.00656900,1.00971500,1.01094900,1.01134600,1.01158000,1.01171900,1.01180800,1.01185400
2.036000,1.00656900,1.00971500,1.01094900,1.01134600,1.01158000,1.01172000,1.01180900,1.01185400
2.038000,1.00657000,1.00971500,1.01094900,1.01134600,1.01158100,1.01172000,1.01180900,1.01185400
2.040000,1.00657000,1.00971600,1.01094900,1.01134700,1.01158100,1.01172000,1.01180900,1.01185500
2.042000,1.00657000,1.00971600,1.01095000,1.01134700,1.01158100,1.01172000,1.01181000,1.01185500
2.044000,1.00657000,1.00971600,1.01095000,1.01134700,1.01158200,1.01172100,1.01181000,1.01185500
