E[1] [eV],Re(eps)_nk_4,Re(eps)_nk_6,Re(eps)_nk_8,Re(eps)_nk_10,Re(eps)_nk_12,Re(eps)_nk_14,Re(eps)_nk_16,Re(eps)_nk_18
0.354000,1.00642900,1.00637200,1.00638600,1.00642000,1.00639700,1.00639700,1.00636900,1.00640100
0.356000,1.00642900,1.00637200,1.00638700,1.00642000,1.00639700,1.00639700,1.00636900,1.00640200
0.358000,1.00643000,1.00637200,1.00638700,1.00642000,1.00639700,1.00639700,1.00636900,1.00640200
0.360000,1.00643000,1.00637200,1.00638700,1.00642000,1.00639700,1.00639700,1.00636900,1.00640200
0.362000,1.00643000,1.00637300,1.00638700,1.00642000,1.00639700,1.00639700,1.00637000,1.00640200
0.364000,1.00643000,1.00637300,1.00638700,1.00642100,1.00639700,1.00639700,1.00637000,1.00640200
0.366000,1.00643000,1.00637300,1.00638800,1.00642100,1.00639800,1.00639800,1.00637000,1.00640200
0.368000,1.00643000,1.00637300,1.00638800,1.00642100,1.00639800,1.00639800,1.00637000,1.00640300
0.370000,1.00643100,1.00637300,1.00638800,1.00642100,1.00639800,1.00639800,1.00637000,1.00640300
0.372000,1.00643100,1.00637300,1.00638800,1.00642100,1.00639800,1.00639800,1.00637100,1.00640300
0.374000,1.00643100,1.00637400,1.00638800,1.00642200,1.00639800,1.00639800,1.00637100,1.00640300
0.376000,1.00643100,1.00637400,1.00638800,1.00642200,1.00639800,1.00639900,1.00637100,1.00640300
0.378000,1.00643100,1.00637400,1.00638900,1.00642200,1.00639900,1.00639900,1.00637100,1.00640400
0.380000,1.00643200,1.00637400,1.00638900,1.00642200,1.00639900,1.00639900,1.00637100,1.00640400
0.382000,1.00643200,1.00637400,1.00638900,1.00642200,1.00639900,1.00639900,1.00637100,1.00640400
0.384000,1.00643200,1.00637400,1.00638900,1.00642300,1.00639900,1.00639900,1.00637200,1.00640400
0.386000,1.00643200,1.00637500,1.00638900,1.00642300,1.00639900,1.00640000,1.00637200,1.00640400
0.388000,1.00643200,1.00637500,1.00638900,1.00642300,1.00640000,1.00640000,1.00637200,1.00640500
0.390000,1.00643200,1.00637500,1.00639000,1.00642300,1.00640000,1.00640000,1.00637200,1.00640500
0.392000,1.00643300,1.00637500,1.00639000,1.00642300,1.00640000,1.00640000,1.00637200,1.00640500
0.394000,1.00643300,1.00637500,1.00639000,1.00642300,1.00640000,1.00640000,1.00637300,1.00640500
0.396000,1.00643300,1.00637600,1.00639000,1.00642400,1.00640000,1.00640000,1.00637300,1.00640500
0.398000,1.00643300,1.00637600,1.00639000,1.00642400,1.00640000,1.00640100,1.00637300,1.00640500
0.400000,1.00643300,1.00637600,1.00639100,1.00642400,1.00640100,1.00640100,1.00637300,1.00640600
0.402000,1.00643400,1.00637600,1.00639100,1.00642400,1.00640100,1.00640100,1.00637300,1.00640600
0.404000,1.00643400,1.00637600,1.00639100,1.00642400,1.00640100,1.00640100,1.00637400,1.00640600
0.406000,1.00643400,1.00637700,1.00639100,1.00642500,1.00640100,1.00640100,1.00637400,1.00640600
0.408000,1.00643400,1.00637700,1.00639100,1.00642500,1.00640100,1.00640100,1.00637400,1.00640600
0.410000,1.00643400,1.00637700,1.00639200,1.00642500,1.00640200,1.00640200,1.00637400,1.00640600
0.412000,1.00643400,1.00637700,1.00639200,1.00642500,1.00640200,1.00640200,1.00637400,1.00640700
0.414000,1.00643500,1.00637700,1.00639200,1.00642500,1.00640200,1.00640200,1.00637400,1.00640700
0.416000,1.00643500,1.00637700,1.00639200,1.00642500,1.00640200,1.00640200,1.00637500,1.00640700
0.418000,1.00643500,1.00637800,1.00639200,1.00642600,1.00640200,1.00640200,1.00637500,1.00640700
0.420000,1.00643500,1.00637800,1.00639200,1.00642600,1.00640200,1.00640300,1.00637500,1.00640700
0.422000,1.00643500,1.00637800,1.00639300,1.00642600,1.00640300,1.00640300,1.00637500,1.00640800
0.424000,1.00643600,1.00637800,1.00639300,1.00642600,1.00640300,1.00640300,1.00637500,1.00640800
0.426000,1.00643600,1.00637800,1.00639300,1.00642600,1.00640300,1.00640300,1.00637500,1.00640800
0.428000,1.00643600,1.00637800,1.00639300,1.00642700,1.00640300,1.00640300,1.00637600,1.00640800
0.430000,1.00643600,1.00637900,1.00639300,1.00642700,1.00640300,1.00640300,1.00637600,1.00640800
0.432000,1.00643600,1.00637900,1.00639400,1.00642700,1.00640400,1.00640400,1.00637600,1.00640800
0.434000,1.00643600,1.00637900,1.00639400,1.00642700,1.00640400,1.00640400,1.00637600,1.00640900
0.436000,1.00643700,1.00637900,1.00639400,1.00642700,1.00640400,1.00640400,1.00637600,1.00640900
0.438000,1.00643700,1.00637900,1.00639400,1.00642700,1.00640400,1.00640400,1.00637700,1.00640900
0.440000,1.00643700,1.00637900,1.00639400,1.00642800,1.00640400,1.00640400,1.00637700,1.00640900
0.442000,1.00643700,1.00638000,1.00639400,1.00642800,1.00640500,1.00640500,1.00637700,1.00640900
0.444000,1.00643700,1.00638000,1.00639500,1.00642800,1.00640500,1.00640500,1.00637700,1.00641000
0.446000,1.00643800,1.00638000,1.00639500,1.00642800,1.00640500,1.00640500,1.00637700,1.00641000
0.448000,1.00643800,1.00638000,1.00639500,1.00642800,1.00640500,1.00640500,1.00637700,1.00641000
0.450000,1.00643800,1.00638000,1.00639500,1.00642900,1.00640500,1.00640500,1.00637800,1.00641000
0.452000,1.00643800,1.00638100,1.00639500,1.00642900,1.00640500,1.00640500,1.00637800,1.00641000
0.454000,1.00643800,1.00638100,1.00639600,1.00642900,1.00640600,1.00640600,1.00637800,1.00641000
0.456000,1.00643800,1.00638100,1.00639600,1.00642900,1.00640600,1.00640600,1.00637800,1.00641100
0.458000,1.00643900,1.00638100,1.00639600,1.00642900,1.00640600,1.00640600,1.00637800,1.00641100
0.460000,1.00643900,1.00638100,1.00639600,1.00642900,1.00640600,1.00640600,1.00637900,1.00641100
0.462000,1.00643900,1.00638200,1.00639600,1.00643000,1.00640600,1.00640600,1.00637900,1.00641100
0.464000,1.00643900,1.00638200,1.00639600,1.00643000,1.00640600,1.00640700,1.00637900,1.00641100
0.466000,1.00643900,1.00638200,1.00639700,1.00643000,1.00640700,1.00640700,1.00637900,1.00641200
0.468000,1.00644000,1.00638200,1.00639700,1.00643000,1.00640700,1.00640700,1.00637900,1.00641200
0.470000,1.00644000,1.00638200,1.00639700,1.00643000,1.00640700,1.00640700,1.00637900,1.00641200
0.472000,1.00644000,1.00638200,1.00639700,1.00643100,1.00640700,1.00640700,1.00638000,1.00641200
0.474000,1.00644000,1.00638300,1.00639700,1.00643100,1.00640700,1.00640700,1.00638000,1.00641200
0.476000,1.00644000,1.00638300,1.00639700,1.00643100,1.00640800,1.00640800,1.00638000,1.00641300
0.478000,1.00644100,1.00638300,1.00639800,1.00643100,1.00640800,1.00640800,1.00638000,1.00641300
0.480000,1.00644100,1.00638300,1.00639800,1.00643100,1.00640800,1.00640800,1.00638000,1.00641300
0.482000,1.00644100,1.00638300,1.00639800,1.00643100,1.00640800,1.00640800,1.00638100,1.00641300
0.484000,1.00644100,1.00638300,1.00639800,1.00643200,1.00640800,1.00640800,1.00638100,1.00641300
0.486000,1.00644100,1.00638400,1.00639800,1.00643200,1.00640800,1.00640900,1.00638100,1.00641300
0.488000,1.00644100,1.00638400,1.00639900,1.00643200,1.00640900,1.00640900,1.00638100,1.00641400
0.490000,1.00644200,1.00638400,1.00639900,1.00643200,1.00640900,1.00640900,1.00638100,1.00641400
0.492000,1.00644200,1.00638400,1.00639900,1.00643200,1.00640900,1.00640900,1.00638100,1.00641400
0.494000,1.00644200,1.00638400,1.00639900,1.00643300,1.00640900,1.00640900,1.00638200,1.00641400
0.496000,1.00644200,1.00638500,1.00639900,1.00643300,1.00640900,1.00640900,1.00638200,1.00641400
0.498000,1.00644200,1.00638500,1.00640000,1.00643300,1.00641000,1.00641000,1.00638200,1.00641500
0.500000,1.00644300,1.00638500,1.00640000,1.00643300,1.00641000,1.00641000,1.00638200,1.00641500
0.502000,1.00644300,1.00638500,1.00640000,1.00643300,1.00641000,1.00641000,1.00638200,1.00641500
0.504000,1.00644300,1.00638500,1.00640000,1.00643300,1.00641000,1.00641000,1.00638200,1.00641500
0.506000,1.00644300,1.00638500,1.00640000,1.00643400,1.00641000,1.00641000,1.00638300,1.00641500
0.508000,1.00644300,1.00638600,1.00640000,1.00643400,1.00641000,1.00641100,1.00638300,1.00641500
0.510000,1.00644400,1.00638600,1.00640100,1.00643400,1.00641100,1.00641100,1.00638300,1.00641600
0.512000,1.00644400,1.00638600,1.00640100,1.00643400,1.00641100,1.00641100,1.00638300,1.00641600
0.514000,1.00644400,1.00638600,1.00640100,1.00643400,1.00641100,1.00641100,1.00638300,1.00641600
0.516000,1.00644400,1.00638600,1.00640100,1.00643500,1.00641100,1.00641100,1.00638400,1.00641600
0.518000,1.00644400,1.00638700,1.00640100,1.00643500,1.00641100,1.00641100,1.00638400,1.00641600
0.520000,1.00644400,1.00638700,1.00640200,1.00643500,1.00641200,1.00641200,1.00638400,1.00641600
0.522000,1.00644500,1.00638700,1.00640200,1.00643500,1.00641200,1.00641200,1.00638400,1.00641700
0.524000,1.00644500,1.00638700,1.00640200,1.00643500,1.00641200,1.00641200,1.00638400,1.00641700
0.526000,1.00644500,1.00638700,1.00640200,1.00643600,1.00641200,1.00641200,1.00638400,1.00641700
0.528000,1.00644500,1.00638700,1.00640200,1.00643600,1.00641200,1.00641200,1.00638500,1.00641700
0.530000,1.00644500,1.00638800,1.00640200,1.00643600,1.00641300,1.00641300,1.00638500,1.00641700
0.532000,1.00644600,1.00638800,1.00640300,1.00643600,1.00641300,1.00641300,1.00638500,1.00641800
0.534000,1.00644600,1.00638800,1.00640300,1.00643600,1.00641300,1.00641300,1.00638500,1.00641800
0.536000,1.00644600,1.00638800,1.00640300,1.00643600,1.00641300,1.00641300,1.00638500,1.00641800
0.538000,1.00644600,1.00638800,1.00640300,1.00643700,1.00641300,1.00641300,1.00638600,1.00641800
0.540000,1.00644600,1.00638900,1.00640300,1.00643700,1.00641300,1.00641300,1.00638600,1.00641800
0.542000,1.00644600,1.00638900,1.00640400,1.00643700,1.00641400,1.00641400,1.00638600,1.00641800
0.544000,1.00644700,1.00638900,1.00640400,1.00643700,1.00641400,1.00641400,1.00638600,1.00641900
0.546000,1.00644700,1.00638900,1.00640400,1.00643700,1.00641400,1.00641400,1.00638600,1.00641900
0.548000,1.00644700,1.00638900,1.00640400,1.00643800,1.00641400,1.00641400,1.00638600,1.00641900
0.550000,1.00644700,1.00638900,1.00640400,1.00643800,1.00641400,1.00641400,1.00638700,1.00641900
0.552000,1.00644700,1.00639000,1.00640400,1.00643800,1.00641500,1.00641500,1.00638700,1.00641900
0.554000,1.00644800,1.00639000,1.00640500,1.00643800,1.00641500,1.00641500,1.00638700,1.00642000
0.556000,1.00644800,1.00639000,1.00640500,1.00643800,1.00641500,1.00641500,1.00638700,1.00642000
0.558000,1.00644800,1.00639000,1.00640500,1.00643800,1.00641500,1.00641500,1.00638700,1.00642000
0.560000,1.00644800,1.00639000,1.00640500,1.00643900,1.00641500,1.00641500,1.00638800,1.00642000
0.562000,1.00644800,1.00639000,1.00640500,1.00643900,1.00641500,1.00641500,1.00638800,1.00642000
0.564000,1.00644900,1.00639100,1.00640600,1.00643900,1.00641600,1.00641600,1.00638800,1.00642000
0.566000,1.00644900,1.00639100,1.00640600,1.00643900,1.00641600,1.00641600,1.00638800,1.00642100
0.568000,1.00644900,1.00639100,1.00640600,1.00643900,1.00641600,1.00641600,1.00638800,1.00642100
0.570000,1.00644900,1.00639100,1.00640600,1.00644000,1.00641600,1.00641600,1.00638800,1.00642100
0.572000,1.00644900,1.00639100,1.00640600,1.00644000,1.00641600,1.00641600,1.00638900,1.00642100
0.574000,1.00644900,1.00639200,1.00640600,1.00644000,1.00641600,1.00641700,1.00638900,1.00642100
0.576000,1.00645000,1.00639200,1.00640700,1.00644000,1.00641700,1.00641700,1.00638900,1.00642200
0.578000,1.00645000,1.00639200,1.00640700,1.00644000,1.00641700,1.00641700,1.00638900,1.00642200
0.580000,1.00645000,1.00639200,1.00640700,1.00644000,1.00641700,1.00641700,1.00638900,1.00642200
0.582000,1.00645000,1.00639200,1.00640700,1.00644100,1.00641700,1.00641700,1.00638900,1.00642200
0.584000,1.00645000,1.00639200,1.00640700,1.00644100,1.00641700,1.00641800,1.00639000,1.00642200
0.586000,1.00645100,1.00639300,1.00640700,1.00644100,1.00641800,1.00641800,1.00639000,1.00642300
0.588000,1.00645100,1.00639300,1.00640800,1.00644100,1.00641800,1.00641800,1.00639000,1.00642300
0.590000,1.00645100,1.00639300,1.00640800,1.00644100,1.00641800,1.00641800,1.00639000,1.00642300
0.592000,1.00645100,1.00639300,1.00640800,1.00644200,1.00641800,1.00641800,1.00639000,1.00642300
0.594000,1.00645100,1.00639300,1.00640800,1.00644200,1.00641800,1.00641800,1.00639100,1.00642300
0.596000,1.00645100,1.00639400,1.00640800,1.00644200,1.00641800,1.00641900,1.00639100,1.00642300
0.598000,1.00645200,1.00639400,1.00640900,1.00644200,1.00641900,1.00641900,1.00639100,1.00642400
0.600000,1.00645200,1.00639400,1.00640900,1.00644200,1.00641900,1.00641900,1.00639100,1.00642400
0.602000,1.00645200,1.00639400,1.00640900,1.00644200,1.00641900,1.00641900,1.00639100,1.00642400
0.604000,1.00645200,1.00639400,1.00640900,1.00644300,1.00641900,1.00641900,1.00639200,1.00642400
0.606000,1.00645200,1.00639400,1.00640900,1.00644300,1.00641900,1.00641900,1.00639200,1.00642400
0.608000,1.00645300,1.00639500,1.00641000,1.00644300,1.00642000,1.00642000,1.00639200,1.00642500
0.610000,1.00645300,1.00639500,1.00641000,1.00644300,1.00642000,1.00642000,1.00639200,1.00642500
0.612000,1.00645300,1.00639500,1.00641000,1.00644300,1.00642000,1.00642000,1.00639200,1.00642500
0.614000,1.00645300,1.00639500,1.00641000,1.00644400,1.00642000,1.00642000,1.00639200,1.00642500
0.616000,1.00645300,1.00639500,1.00641000,1.00644400,1.00642000,1.00642000,1.00639300,1.00642500
0.618000,1.00645400,1.00639500,1.00641000,1.00644400,1.00642000,1.00642000,1.00639300,1.00642500
0.620000,1.00645400,1.00639600,1.00641100,1.00644400,1.00642100,1.00642100,1.00639300,1.00642600
0.622000,1.00645400,1.00639600,1.00641100,1.00644400,1.00642100,1.00642100,1.00639300,1.00642600
0.624000,1.00645400,1.00639600,1.00641100,1.00644400,1.00642100,1.00642100,1.00639300,1.00642600
0.626000,1.00645400,1.00639600,1.00641100,1.00644500,1.00642100,1.00642100,1.00639400,1.00642600
0.628000,1.00645400,1.00639600,1.00641100,1.00644500,1.00642100,1.00642100,1.00639400,1.00642600
0.630000,1.00645500,1.00639700,1.00641200,1.00644500,1.00642200,1.00642200,1.00639400,1.00642600
0.632000,1.00645500,1.00639700,1.00641200,1.00644500,1.00642200,1.00642200,1.00639400,1.00642700
0.634000,1.00645500,1.00639700,1.00641200,1.00644500,1.00642200,1.00642200,1.00639400,1.00642700
0.636000,1.00645500,1.00639700,1.00641200,1.00644600,1.00642200,1.00642200,1.00639400,1.00642700
0.638000,1.00645500,1.00639700,1.00641200,1.00644600,1.00642200,1.00642200,1.00639500,1.00642700
0.640000,1.00645600,1.00639700,1.00641300,1.00644600,1.00642300,1.00642300,1.00639500,1.00642700
0.642000,1.00645600,1.00639800,1.00641300,1.00644600,1.00642300,1.00642300,1.00639500,1.00642800
0.644000,1.00645600,1.00639800,1.00641300,1.00644600,1.00642300,1.00642300,1.00639500,1.00642800
0.646000,1.00645600,1.00639800,1.00641300,1.00644600,1.00642300,1.00642300,1.00639500,1.00642800
0.648000,1.00645600,1.00639800,1.00641300,1.00644700,1.00642300,1.00642300,1.00639500,1.00642800
0.650000,1.00645600,1.00639800,1.00641300,1.00644700,1.00642300,1.00642300,1.00639600,1.00642800
0.652000,1.00645700,1.00639900,1.00641400,1.00644700,1.00642400,1.00642400,1.00639600,1.00642800
0.654000,1.00645700,1.00639900,1.00641400,1.00644700,1.00642400,1.00642400,1.00639600,1.00642900
0.656000,1.00645700,1.00639900,1.00641400,1.00644700,1.00642400,1.00642400,1.00639600,1.00642900
0.658000,1.00645700,1.00639900,1.00641400,1.00644800,1.00642400,1.00642400,1.00639600,1.00642900
0.660000,1.00645700,1.00639900,1.00641400,1.00644800,1.00642400,1.00642400,1.00639700,1.00642900
0.662000,1.00645800,1.00640000,1.00641500,1.00644800,1.00642500,1.00642500,1.00639700,1.00642900
0.664000,1.00645800,1.00640000,1.00641500,1.00644800,1.00642500,1.00642500,1.00639700,1.00643000
0.666000,1.00645800,1.00640000,1.00641500,1.00644800,1.00642500,1.00642500,1.00639700,1.00643000
0.668000,1.00645800,1.00640000,1.00641500,1.00644900,1.00642500,1.00642500,1.00639700,1.00643000
0.670000,1.00645800,1.00640000,1.00641500,1.00644900,1.00642500,1.00642500,1.00639700,1.00643000
0.672000,1.00645900,1.00640000,1.00641500,1.00644900,1.00642500,1.00642500,1.00639800,1.00643000
0.674000,1.00645900,1.00640100,1.00641600,1.00644900,1.00642600,1.00642600,1.00639800,1.00643100
0.676000,1.00645900,1.00640100,1.00641600,1.00644900,1.00642600,1.00642600,1.00639800,1.00643100
0.678000,1.00645900,1.00640100,1.00641600,1.00644900,1.00642600,1.00642600,1.00639800,1.00643100
0.680000,1.00645900,1.00640100,1.00641600,1.00645000,1.00642600,1.00642600,1.00639800,1.00643100
0.682000,1.00645900,1.00640100,1.00641600,1.00645000,1.00642600,1.00642600,1.00639900,1.00643100
0.684000,1.00646000,1.00640100,1.00641700,1.00645000,1.00642700,1.00642700,1.00639900,1.00643100
0.686000,1.00646000,1.00640200,1.00641700,1.00645000,1.00642700,1.00642700,1.00639900,1.00643200
0.688000,1.00646000,1.00640200,1.00641700,1.00645000,1.00642700,1.00642700,1.00639900,1.00643200
0.690000,1.00646000,1.00640200,1.00641700,1.00645100,1.00642700,1.00642700,1.00639900,1.00643200
0.692000,1.00646000,1.00640200,1.00641700,1.00645100,1.00642700,1.00642700,1.00640000,1.00643200
0.694000,1.00646100,1.00640200,1.00641700,1.00645100,1.00642700,1.00642800,1.00640000,1.00643200
0.696000,1.00646100,1.00640200,1.00641800,1.00645100,1.00642800,1.00642800,1.00640000,1.00643300
0.698000,1.00646100,1.00640300,1.00641800,1.00645100,1.00642800,1.00642800,1.00640000,1.00643300
0.700000,1.00646100,1.00640300,1.00641800,1.00645100,1.00642800,1.00642800,1.00640000,1.00643300
0.702000,1.00646100,1.00640300,1.00641800,1.00645200,1.00642800,1.00642800,1.00640000,1.00643300
0.704000,1.00646100,1.00640300,1.00641800,1.00645200,1.00642800,1.00642800,1.00640100,1.00643300
0.706000,1.00646200,1.00640300,1.00641900,1.00645200,1.00642900,1.00642900,1.00640100,1.00643300
0.708000,1.00646200,1.00640400,1.00641900,1.00645200,1.00642900,1.00642900,1.00640100,1.00643400
0.710000,1.00646200,1.00640400,1.00641900,1.00645200,1.00642900,1.00642900,1.00640100,1.00643400
0.712000,1.00646200,1.00640400,1.00641900,1.00645300,1.00642900,1.00642900,1.00640100,1.00643400
0.714000,1.00646200,1.00640400,1.00641900,1.00645300,1.00642900,1.00642900,1.00640100,1.00643400
0.716000,1.00646300,1.00640400,1.00641900,1.00645300,1.00642900,1.00643000,1.00640200,1.00643400
0.718000,1.00646300,1.00640500,1.00642000,1.00645300,1.00643000,1.00643000,1.00640200,1.00643500
0.720000,1.00646300,1.00640500,1.00642000,1.00645300,1.00643000,1.00643000,1.00640200,1.00643500
0.722000,1.00646300,1.00640500,1.00642000,1.00645400,1.00643000,1.00643000,1.00640200,1.00643500
0.724000,1.00646300,1.00640500,1.00642000,1.00645400,1.00643000,1.00643000,1.00640200,1.00643500
0.726000,1.00646400,1.00640500,1.00642000,1.00645400,1.00643000,1.00643000,1.00640300,1.00643500
0.728000,1.00646400,1.00640500,1.00642000,1.00645400,1.00643100,1.00643100,1.00640300,1.00643600
0.730000,1.00646400,1.00640600,1.00642100,1.00645400,1.00643100,1.00643100,1.00640300,1.00643600
0.732000,1.00646400,1.00640600,1.00642100,1.00645400,1.00643100,1.00643100,1.00640300,1.00643600
0.734000,1.00646400,1.00640600,1.00642100,1.00645500,1.00643100,1.00643100,1.00640300,1.00643600
0.736000,1.00646400,1.00640600,1.00642100,1.00645500,1.00643100,1.00643100,1.00640300,1.00643600
0.738000,1.00646500,1.00640600,1.00642100,1.00645500,1.00643100,1.00643100,1.00640400,1.00643600
0.740000,1.00646500,1.00640700,1.00642200,1.00645500,1.00643200,1.00643200,1.00640400,1.00643700
0.742000,1.00646500,1.00640700,1.00642200,1.00645500,1.00643200,1.00643200,1.00640400,1.00643700
0.744000,1.00646500,1.00640700,1.00642200,1.00645600,1.00643200,1.00643200,1.00640400,1.00643700
0.746000,1.00646500,1.00640700,1.00642200,1.00645600,1.00643200,1.00643200,1.00640400,1.00643700
0.748000,1.00646600,1.00640700,1.00642200,1.00645600,1.00643200,1.00643200,1.00640500,1.00643700
0.750000,1.00646600,1.00640700,1.00642300,1.00645600,1.00643300,1.00643300,1.00640500,1.00643800
0.752000,1.00646600,1.00640800,1.00642300,1.00645600,1.00643300,1.00643300,1.00640500,1.00643800
0.754000,1.00646600,1.00640800,1.00642300,1.00645600,1.00643300,1.00643300,1.00640500,1.00643800
0.756000,1.00646600,1.00640800,1.00642300,1.00645700,1.00643300,1.00643300,1.00640500,1.00643800
0.758000,1.00646600,1.00640800,1.00642300,1.00645700,1.00643300,1.00643300,1.00640500,1.00643800
0.760000,1.00646700,1.00640800,1.00642300,1.00645700,1.00643300,1.00643300,1.00640600,1.00643800
0.762000,1.00646700,1.00640800,1.00642400,1.00645700,1.00643400,1.00643400,1.00640600,1.00643900
0.764000,1.00646700,1.00640900,1.00642400,1.00645700,1.00643400,1.00643400,1.00640600,1.00643900
0.766000,1.00646700,1.00640900,1.00642400,1.00645800,1.00643400,1.00643400,1.00640600,1.00643900
0.768000,1.00646700,1.00640900,1.00642400,1.00645800,1.00643400,1.00643400,1.00640600,1.00643900
0.770000,1.00646800,1.00640900,1.00642400,1.00645800,1.00643400,1.00643400,1.00640700,1.00643900
0.772000,1.00646800,1.00640900,1.00642500,1.00645800,1.00643500,1.00643500,1.00640700,1.00644000
0.774000,1.00646800,1.00641000,1.00642500,1.00645800,1.00643500,1.00643500,1.00640700,1.00644000
0.776000,1.00646800,1.00641000,1.00642500,1.00645900,1.00643500,1.00643500,1.00640700,1.00644000
